Date,NAV
13-10-2024,11.79380
11-10-2024,11.78950
10-10-2024,11.78970
09-10-2024,11.78230
08-10-2024,11.76740
07-10-2024,11.76410
06-10-2024,11.76530
04-10-2024,11.76100
03-10-2024,11.76210
02-10-2024,11.75550
01-10-2024,11.75340
30-09-2024,11.74590
29-09-2024,11.74030
27-09-2024,11.73600
26-09-2024,11.73190
25-09-2024,11.72920
24-09-2024,11.72800
23-09-2024,11.72550
22-09-2024,11.72790
21-09-2024,11.72570
20-09-2024,11.72360
19-09-2024,11.71890
18-09-2024,11.71330
17-09-2024,11.71120
16-09-2024,11.70860
15-09-2024,11.70260
13-09-2024,11.69830
12-09-2024,11.69270
11-09-2024,11.68820
10-09-2024,11.68440
09-09-2024,11.68070
08-09-2024,11.68090
06-09-2024,11.67650
05-09-2024,11.67260
04-09-2024,11.67050
03-09-2024,11.67150
02-09-2024,11.66770
01-09-2024,11.66350
30-08-2024,11.65910
29-08-2024,11.66260
28-08-2024,11.66230
27-08-2024,11.66160
26-08-2024,11.65990
25-08-2024,11.65420
23-08-2024,11.64990
22-08-2024,11.64590
21-08-2024,11.64460
20-08-2024,11.63890
19-08-2024,11.62960
18-08-2024,11.62700
16-08-2024,11.62260
15-08-2024,11.62240
14-08-2024,11.62020
13-08-2024,11.62230
12-08-2024,11.61440
11-08-2024,11.61430
09-08-2024,11.60990
08-08-2024,11.60950
07-08-2024,11.61040
06-08-2024,11.60320
05-08-2024,11.60020
04-08-2024,11.59420
02-08-2024,11.58990
01-08-2024,11.58530
31-07-2024,11.57350
30-07-2024,11.57860
29-07-2024,11.58170
28-07-2024,11.56140
26-07-2024,11.55700
25-07-2024,11.55160
24-07-2024,11.55340
23-07-2024,11.54870
22-07-2024,11.54900
21-07-2024,11.53470
19-07-2024,11.53020
18-07-2024,11.53880
17-07-2024,11.53690
16-07-2024,11.53470
15-07-2024,11.52840
14-07-2024,11.52490
12-07-2024,11.52050
11-07-2024,11.51450
10-07-2024,11.51270
09-07-2024,11.50700
08-07-2024,11.50410
07-07-2024,11.50270
05-07-2024,11.49830
04-07-2024,11.49470
03-07-2024,11.48810
02-07-2024,11.48360
01-07-2024,11.48180
30-06-2024,11.47930
29-06-2024,11.47710
28-06-2024,11.47490
27-06-2024,11.47280
26-06-2024,11.47640
25-06-2024,11.47300
24-06-2024,11.46840
23-06-2024,11.46260
21-06-2024,11.45820
20-06-2024,11.45440
19-06-2024,11.44960
18-06-2024,11.44320
17-06-2024,11.44110
16-06-2024,11.43890
14-06-2024,11.43450
13-06-2024,11.43080
12-06-2024,11.42570
11-06-2024,11.42440
10-06-2024,11.42070
09-06-2024,11.41610
07-06-2024,11.41170
06-06-2024,11.40270
05-06-2024,11.39540
04-06-2024,11.39510
03-06-2024,11.40410
02-06-2024,11.39640
01-06-2024,11.39420
31-05-2024,11.39200
30-05-2024,11.39410
29-05-2024,11.39410
28-05-2024,11.39300
27-05-2024,11.39280
26-05-2024,11.38830
24-05-2024,11.38390
23-05-2024,11.38240
22-05-2024,11.38020
21-05-2024,11.37090
19-05-2024,11.36250
18-05-2024,11.36030
17-05-2024,11.35810
16-05-2024,11.35710
15-05-2024,11.35210
14-05-2024,11.34540
13-05-2024,11.34690
12-05-2024,11.34330
10-05-2024,11.33880
09-05-2024,11.33330
08-05-2024,11.32900
07-05-2024,11.33110
06-05-2024,11.33230
05-05-2024,11.31920
03-05-2024,11.31480
02-05-2024,11.30860
01-05-2024,11.30260
30-04-2024,11.30040
29-04-2024,11.29710
28-04-2024,11.29260
26-04-2024,11.28820
25-04-2024,11.28750
24-04-2024,11.28540
23-04-2024,11.28820
