Date,NAV
13-10-2024,100.42180
11-10-2024,100.38770
10-10-2024,100.37070
09-10-2024,100.35390
08-10-2024,100.33700
07-10-2024,100.32010
06-10-2024,100.30320
04-10-2024,100.26920
03-10-2024,100.25250
02-10-2024,100.23550
01-10-2024,100.21810
30-09-2024,100.20090
29-09-2024,100.18280
27-09-2024,100.14720
26-09-2024,100.13010
25-09-2024,100.11260
24-09-2024,100.62130
23-09-2024,100.60320
22-09-2024,100.58520
20-09-2024,100.54930
19-09-2024,100.53140
18-09-2024,100.51350
17-09-2024,100.49540
16-09-2024,100.47750
15-09-2024,100.45970
14-09-2024,100.44210
13-09-2024,100.42440
12-09-2024,100.40690
11-09-2024,100.38990
10-09-2024,100.37250
09-09-2024,100.35540
08-09-2024,100.33830
06-09-2024,100.30370
05-09-2024,100.28660
04-09-2024,100.26960
03-09-2024,100.25270
02-09-2024,100.23580
01-09-2024,100.21880
30-08-2024,100.18280
29-08-2024,100.16480
28-08-2024,100.14710
27-08-2024,100.12970
26-08-2024,100.11260
25-08-2024,100.64770
23-08-2024,100.61290
22-08-2024,100.59580
21-08-2024,100.57830
20-08-2024,100.56100
19-08-2024,100.54390
18-08-2024,100.52680
16-08-2024,100.49180
15-08-2024,100.47440
14-08-2024,100.45680
13-08-2024,100.43950
12-08-2024,100.42240
11-08-2024,100.40530
09-08-2024,100.37000
08-08-2024,100.35300
07-08-2024,100.33510
06-08-2024,100.31790
05-08-2024,100.30100
04-08-2024,100.28400
02-08-2024,100.24990
01-08-2024,100.23290
31-07-2024,100.21580
30-07-2024,100.19840
29-07-2024,100.18130
28-07-2024,100.16420
26-07-2024,100.12960
25-07-2024,100.11260
24-07-2024,100.62030
23-07-2024,100.60240
22-07-2024,100.58450
21-07-2024,100.56670
19-07-2024,100.53160
18-07-2024,100.51420
17-07-2024,100.49690
16-07-2024,100.47940
15-07-2024,100.46240
14-07-2024,100.44520
12-07-2024,100.41050
11-07-2024,100.39320
10-07-2024,100.37580
09-07-2024,100.35860
08-07-2024,100.34130
07-07-2024,100.32390
05-07-2024,100.28930
04-07-2024,100.27210
03-07-2024,100.25510
02-07-2024,100.23790
01-07-2024,100.22080
30-06-2024,100.20320
28-06-2024,100.16670
27-06-2024,100.14820
26-06-2024,100.13020
25-06-2024,100.11260
24-06-2024,100.60670
23-06-2024,100.58890
21-06-2024,100.55250
20-06-2024,100.53460
19-06-2024,100.51680
18-06-2024,100.49910
17-06-2024,100.48100
14-06-2024,100.42650
13-06-2024,100.40840
12-06-2024,100.39110
11-06-2024,100.37370
10-06-2024,100.35620
09-06-2024,100.33890
07-06-2024,100.30440
06-06-2024,100.28680
05-06-2024,100.26940
04-06-2024,100.25200
03-06-2024,100.23510
02-06-2024,100.21810
31-05-2024,100.18200
30-05-2024,100.16430
29-05-2024,100.14710
28-05-2024,100.12990
27-05-2024,100.11260
26-05-2024,100.66640
24-05-2024,100.63010
23-05-2024,100.61220
22-05-2024,100.59400
21-05-2024,100.57580
20-05-2024,100.55730
17-05-2024,100.50250
16-05-2024,100.48490
15-05-2024,100.46780
14-05-2024,100.45040
13-05-2024,100.43260
12-05-2024,100.41460
10-05-2024,100.37830
09-05-2024,100.36050
08-05-2024,100.34250
07-05-2024,100.32470
06-05-2024,100.30710
05-05-2024,100.28990
03-05-2024,100.25520
02-05-2024,100.23840
01-05-2024,100.22090
30-04-2024,100.20270
29-04-2024,100.18450
28-04-2024,100.16650
26-04-2024,100.13050
25-04-2024,100.11260
24-04-2024,100.63260
23-04-2024,100.61470
22-04-2024,100.59690
21-04-2024,100.57900
19-04-2024,100.54430
18-04-2024,100.52710
17-04-2024,100.50990
16-04-2024,100.49250
15-04-2024,100.47550
14-04-2024,100.45790
12-04-2024,100.42220
11-04-2024,100.40460
10-04-2024,100.38680
09-04-2024,100.36900
08-04-2024,100.35150
07-04-2024,100.33420
05-04-2024,100.29910
04-04-2024,100.28160
03-04-2024,100.26420
02-04-2024,100.24700
01-04-2024,100.22900
31-03-2024,100.20960
28-03-2024,100.15150
27-03-2024,100.13020
26-03-2024,100.11260
25-03-2024,100.60850
22-03-2024,100.55300
21-03-2024,100.53540
20-03-2024,100.51720
19-03-2024,100.50010
18-03-2024,100.48280
17-03-2024,100.46500
15-03-2024,100.42890
14-03-2024,100.41090
13-03-2024,100.39390
12-03-2024,100.37660
11-03-2024,100.35890
10-03-2024,100.34100
07-03-2024,100.28760
06-03-2024,100.26980
05-03-2024,100.25280
04-03-2024,100.23550
03-03-2024,100.21830
01-03-2024,100.18310
29-02-2024,100.16550
28-02-2024,100.14750
27-02-2024,100.13050
26-02-2024,100.11260
25-02-2024,100.66760
23-02-2024,100.63140
22-02-2024,100.61360
21-02-2024,100.59620
20-02-2024,100.57890
19-02-2024,100.56110
18-02-2024,100.54320
16-02-2024,100.50740
15-02-2024,100.48960
14-02-2024,100.47170
13-02-2024,100.45350
12-02-2024,100.43530
11-02-2024,100.41730
09-02-2024,100.38100
08-02-2024,100.36290
07-02-2024,100.34510
06-02-2024,100.32750
05-02-2024,100.31040
04-02-2024,100.29330
02-02-2024,100.25820
01-02-2024,100.24070
31-01-2024,100.22270
30-01-2024,100.20460
29-01-2024,100.18650
28-01-2024,100.16830
25-01-2024,100.11260
24-01-2024,100.64020
23-01-2024,100.62190
22-01-2024,100.60370
21-01-2024,100.58540
19-01-2024,100.54860
18-01-2024,100.53080
17-01-2024,100.51260
16-01-2024,100.49440
15-01-2024,100.47630
14-01-2024,100.45810
12-01-2024,100.42180
11-01-2024,100.40390
10-01-2024,100.38570
09-01-2024,100.36760
08-01-2024,100.34950
07-01-2024,100.33130
05-01-2024,100.29520
04-01-2024,100.27730
03-01-2024,100.25940
02-01-2024,100.24120
01-01-2024,100.22310
31-12-2023,100.20470
30-12-2023,100.18610
29-12-2023,100.16740
28-12-2023,100.14900
27-12-2023,100.13080
26-12-2023,100.11260
25-12-2023,100.60250
22-12-2023,100.54720
21-12-2023,100.52940
20-12-2023,100.51100
19-12-2023,100.49280
18-12-2023,100.47470
17-12-2023,100.45650
15-12-2023,100.42050
14-12-2023,100.40260
13-12-2023,100.38450
12-12-2023,100.36630
11-12-2023,100.34820
10-12-2023,100.33010
08-12-2023,100.29380
07-12-2023,100.27590
06-12-2023,100.25780
05-12-2023,100.23970
04-12-2023,100.22170
03-12-2023,100.20360
01-12-2023,100.16700
30-11-2023,100.14900
29-11-2023,100.13080
28-11-2023,100.11260
27-11-2023,100.71370
24-11-2023,100.65830
23-11-2023,100.64020
22-11-2023,100.62190
21-11-2023,100.60360
20-11-2023,100.58520
19-11-2023,100.56690
17-11-2023,100.53010
16-11-2023,100.51200
15-11-2023,100.49370
14-11-2023,100.47550
13-11-2023,100.45730
12-11-2023,100.43910
10-11-2023,100.40230
09-11-2023,100.38400
08-11-2023,100.36590
07-11-2023,100.34770
06-11-2023,100.32960
05-11-2023,100.31160
03-11-2023,100.27530
02-11-2023,100.25750
01-11-2023,100.23940
31-10-2023,100.22120
30-10-2023,100.20310
29-10-2023,100.18490
27-10-2023,100.14810
26-10-2023,100.13060
25-10-2023,100.11260
24-10-2023,100.63920
23-10-2023,100.62090
22-10-2023,100.60280
20-10-2023,100.56600
19-10-2023,100.54830
18-10-2023,100.53020
17-10-2023,100.51220
16-10-2023,100.49400
15-10-2023,100.47590
13-10-2023,100.43950
12-10-2023,100.42150
11-10-2023,100.40340
10-10-2023,100.38530
09-10-2023,100.36730
08-10-2023,100.34910
06-10-2023,100.31270
05-10-2023,100.29470
04-10-2023,100.27670
03-10-2023,100.25860
02-10-2023,100.24020
29-09-2023,100.18530
28-09-2023,100.16680
27-09-2023,100.14870
26-09-2023,100.13060
25-09-2023,100.11260
24-09-2023,100.64990
22-09-2023,100.61330
21-09-2023,100.59530
20-09-2023,100.57710
19-09-2023,100.55890
18-09-2023,100.54070
17-09-2023,100.52260
15-09-2023,100.48600
14-09-2023,100.46770
13-09-2023,100.44970
12-09-2023,100.43160
11-09-2023,100.41350
10-09-2023,100.39570
08-09-2023,100.35960
07-09-2023,100.34170
06-09-2023,100.32480
05-09-2023,100.30800
04-09-2023,100.29130
03-09-2023,100.27410
01-09-2023,100.23870
31-08-2023,100.22110
30-08-2023,100.20300
29-08-2023,100.18510
28-08-2023,100.16700
27-08-2023,100.14900
25-08-2023,100.11260
24-08-2023,100.63410
23-08-2023,100.61600
22-08-2023,100.59790
21-08-2023,100.57970
20-08-2023,100.56160
18-08-2023,100.52550
17-08-2023,100.50780
16-08-2023,100.48970
15-08-2023,100.47190
14-08-2023,100.45400
13-08-2023,100.43640
11-08-2023,100.40170
10-08-2023,100.38450
09-08-2023,100.36740
08-08-2023,100.35040
07-08-2023,100.33360
06-08-2023,100.31690
04-08-2023,100.28290
03-08-2023,100.26660
02-08-2023,100.24970
01-08-2023,100.23290
31-07-2023,100.21590
30-07-2023,100.19840
28-07-2023,100.16350
27-07-2023,100.14660
26-07-2023,100.12970
25-07-2023,100.11260
24-07-2023,100.60080
23-07-2023,100.58320
21-07-2023,100.54790
20-07-2023,100.53030
19-07-2023,100.51310
18-07-2023,100.49600
17-07-2023,100.47890
16-07-2023,100.46190
14-07-2023,100.42770
13-07-2023,100.41090
12-07-2023,100.39410
11-07-2023,100.37710
10-07-2023,100.35980
09-07-2023,100.34220
07-07-2023,100.30740
06-07-2023,100.29030
05-07-2023,100.27310
04-07-2023,100.25620
03-07-2023,100.23920
02-07-2023,100.22220
30-06-2023,100.18550
29-06-2023,100.16700
28-06-2023,100.14870
27-06-2023,100.13060
26-06-2023,100.11260
25-06-2023,100.64780
23-06-2023,100.61200
22-06-2023,100.59430
21-06-2023,100.57730
20-06-2023,100.56030
19-06-2023,100.54290
18-06-2023,100.52510
16-06-2023,100.48920
15-06-2023,100.47200
14-06-2023,100.45440
13-06-2023,100.43700
12-06-2023,100.42000
11-06-2023,100.40270
09-06-2023,100.36730
08-06-2023,100.35000
07-06-2023,100.33230
06-06-2023,100.31500
05-06-2023,100.29810
04-06-2023,100.28120
02-06-2023,100.24710
01-06-2023,100.23020
31-05-2023,100.21360
30-05-2023,100.19670
29-05-2023,100.17990
28-05-2023,100.16310
26-05-2023,100.12930
25-05-2023,100.11260
24-05-2023,100.63180
23-05-2023,100.61480
22-05-2023,100.59760
21-05-2023,100.58060
19-05-2023,100.54600
18-05-2023,100.52930
17-05-2023,100.51200
16-05-2023,100.49470
15-05-2023,100.47630
14-05-2023,100.45810
12-05-2023,100.42140
11-05-2023,100.40320
10-05-2023,100.38490
09-05-2023,100.36670
08-05-2023,100.34850
07-05-2023,100.33040
05-05-2023,100.29400
04-05-2023,100.27580
03-05-2023,100.25780
02-05-2023,100.23980
01-05-2023,100.22200
28-04-2023,100.16690
27-04-2023,100.14880
26-04-2023,100.13080
25-04-2023,100.11260
24-04-2023,100.61420
23-04-2023,100.59620
21-04-2023,100.55990
20-04-2023,100.54230
19-04-2023,100.52460
18-04-2023,100.50710
17-04-2023,100.48940
16-04-2023,100.47210
14-04-2023,100.43730
13-04-2023,100.41990
12-04-2023,100.40340
11-04-2023,100.38630
10-04-2023,100.36930
09-04-2023,100.35220
06-04-2023,100.29800
05-04-2023,100.27960
04-04-2023,100.26290
03-04-2023,100.24600
02-04-2023,100.22850
31-03-2023,100.18940
30-03-2023,100.16720
29-03-2023,100.14870
28-03-2023,100.13020
27-03-2023,100.11260
26-03-2023,100.58090
24-03-2023,100.54550
23-03-2023,100.52810
22-03-2023,100.51060
21-03-2023,100.49270
20-03-2023,100.47420
19-03-2023,100.45620
17-03-2023,100.41990
16-03-2023,100.40150
15-03-2023,100.38370
14-03-2023,100.36680
13-03-2023,100.34970
12-03-2023,100.33290
10-03-2023,100.29920
09-03-2023,100.28230
08-03-2023,100.26520
07-03-2023,100.24830
06-03-2023,100.23160
05-03-2023,100.21480
03-03-2023,100.18120
02-03-2023,100.16430
01-03-2023,100.14770
28-02-2023,100.13070
27-02-2023,100.11260
26-02-2023,100.66190
24-02-2023,100.62610
23-02-2023,100.60830
22-02-2023,100.59090
21-02-2023,100.57340
20-02-2023,100.55580
19-02-2023,100.53810
17-02-2023,100.50410
16-02-2023,100.48720
15-02-2023,100.47040
14-02-2023,100.45360
13-02-2023,100.43660
12-02-2023,100.41930
10-02-2023,100.38350
09-02-2023,100.36630
08-02-2023,100.34830
07-02-2023,100.33110
06-02-2023,100.31480
05-02-2023,100.29860
03-02-2023,100.26620
02-02-2023,100.25010
01-02-2023,100.23340
31-01-2023,100.21660
30-01-2023,100.19930
29-01-2023,100.18200
27-01-2023,100.14740
26-01-2023,100.13000
25-01-2023,100.11260
24-01-2023,100.59180
23-01-2023,100.57430
22-01-2023,100.55690
20-01-2023,100.52330
19-01-2023,100.50660
18-01-2023,100.49050
17-01-2023,100.47420
16-01-2023,100.45750
15-01-2023,100.44130
13-01-2023,100.40790
12-01-2023,100.39140
11-01-2023,100.37540
10-01-2023,100.35940
09-01-2023,100.34340
08-01-2023,100.32740
06-01-2023,100.29540
05-01-2023,100.27930
04-01-2023,100.26340
03-01-2023,100.24740
02-01-2023,100.23150
01-01-2023,100.21530
30-12-2022,100.18040
29-12-2022,100.16300
28-12-2022,100.14600
27-12-2022,100.12930
26-12-2022,100.11260
25-12-2022,100.59890
23-12-2022,100.56410
22-12-2022,100.54730
21-12-2022,100.52990
20-12-2022,100.51270
19-12-2022,100.49560
18-12-2022,100.47830
16-12-2022,100.44420
15-12-2022,100.42730
14-12-2022,100.41060
13-12-2022,100.39470
12-12-2022,100.37860
11-12-2022,100.36260
09-12-2022,100.33040
08-12-2022,100.31440
07-12-2022,100.29840
06-12-2022,100.28240
05-12-2022,100.26740
04-12-2022,100.25230
02-12-2022,100.22180
01-12-2022,100.20690
30-11-2022,100.19190
29-11-2022,100.17670
28-11-2022,100.16130
27-11-2022,100.14520
25-11-2022,100.11260
24-11-2022,100.58400
23-11-2022,100.56760
22-11-2022,100.55100
21-11-2022,100.53460
20-11-2022,100.51830
18-11-2022,100.48720
17-11-2022,100.47160
16-11-2022,100.45650
15-11-2022,100.44140
14-11-2022,100.42620
13-11-2022,100.41100
11-11-2022,100.38050
10-11-2022,100.36530
09-11-2022,100.34990
08-11-2022,100.33430
07-11-2022,100.31880
06-11-2022,100.30340
04-11-2022,100.27270
03-11-2022,100.25730
02-11-2022,100.24220
