Date,NAV
13-10-2024,1000.39720
11-10-2024,1001.13110
10-10-2024,1000.96010
09-10-2024,1000.79060
08-10-2024,1000.62110
07-10-2024,1000.45000
06-10-2024,1000.27890
04-10-2024,1001.17110
03-10-2024,1000.99980
02-10-2024,1000.83010
01-10-2024,1000.65730
30-09-2024,1000.48300
29-09-2024,1000.29930
27-09-2024,1001.33500
26-09-2024,1001.15730
25-09-2024,1000.97810
24-09-2024,1000.79880
23-09-2024,1000.61800
22-09-2024,1000.43730
20-09-2024,1001.31190
19-09-2024,1001.12930
18-09-2024,1000.94990
17-09-2024,1000.77040
16-09-2024,1000.58940
15-09-2024,1000.41150
13-09-2024,1001.29960
12-09-2024,1001.12300
11-09-2024,1000.94950
10-09-2024,1000.77450
09-09-2024,1000.59940
08-09-2024,1000.42600
06-09-2024,1001.16450
05-09-2024,1000.99240
04-09-2024,1000.82180
03-09-2024,1000.65280
02-09-2024,1000.48380
01-09-2024,1000.30700
30-08-2024,1001.18930
29-08-2024,1001.00760
28-08-2024,1000.82910
27-08-2024,1000.65520
26-08-2024,1000.48130
25-08-2024,1000.31050
23-08-2024,1001.20630
22-08-2024,1001.03220
21-08-2024,1000.85810
20-08-2024,1000.68090
19-08-2024,1000.50370
18-08-2024,1000.32960
16-08-2024,1001.22650
15-08-2024,1001.05060
13-08-2024,1000.70510
12-08-2024,1000.53230
11-08-2024,1000.35490
09-08-2024,1001.25600
08-08-2024,1001.08150
07-08-2024,1000.90380
06-08-2024,1000.73240
05-08-2024,1000.56260
04-08-2024,1000.39270
02-08-2024,1001.29970
01-08-2024,1001.13120
31-07-2024,1000.95650
30-07-2024,1000.78020
29-07-2024,1000.60700
28-07-2024,1000.43380
26-07-2024,1001.33420
25-07-2024,1001.15760
24-07-2024,1000.97950
23-07-2024,1000.79990
22-07-2024,1000.62180
21-07-2024,1000.43900
19-07-2024,1001.18080
18-07-2024,1001.00560
17-07-2024,1000.82890
16-07-2024,1000.65530
15-07-2024,1000.48170
14-07-2024,1000.30650
12-07-2024,1001.21200
11-07-2024,1001.03820
10-07-2024,1000.86130
09-07-2024,1000.68590
08-07-2024,1000.50890
07-07-2024,1000.33350
05-07-2024,1001.24020
04-07-2024,1001.06620
03-07-2024,1000.89370
02-07-2024,1000.71810
01-07-2024,1000.54410
30-06-2024,1000.36690
29-06-2024,1000.18340
28-06-2024,1001.25590
27-06-2024,1001.06750
26-06-2024,1000.88540
25-06-2024,1000.70640
24-06-2024,1000.52750
23-06-2024,1000.34850
21-06-2024,1001.24490
20-06-2024,1001.06410
19-06-2024,1000.88490
18-06-2024,1000.70580
17-06-2024,1000.52340
14-06-2024,1001.24020
13-06-2024,1001.05760
12-06-2024,1000.88290
11-06-2024,1000.70660
10-06-2024,1000.52880
09-06-2024,1000.35250
07-06-2024,1001.26060
06-06-2024,1001.08410
05-06-2024,1000.91080
04-06-2024,1000.73750
03-06-2024,1000.56410
02-06-2024,1000.39080
31-05-2024,1001.29060
30-05-2024,1001.10600
29-05-2024,1000.93090
28-05-2024,1000.75580
27-05-2024,1000.58060
26-05-2024,1000.40080
24-05-2024,1001.29860
23-05-2024,1001.11220
22-05-2024,1000.93050
21-05-2024,1000.74880
20-05-2024,1000.57660
17-05-2024,1001.28760
16-05-2024,1001.10410
15-05-2024,1000.93010
14-05-2024,1000.75130
13-05-2024,1000.56940
12-05-2024,1000.38440
10-05-2024,1001.28290
09-05-2024,1001.10070
08-05-2024,1000.91860
07-05-2024,1000.73800
06-05-2024,1000.55910
05-05-2024,1000.38490
03-05-2024,1001.29720
02-05-2024,1001.11960
01-05-2024,1000.94040
30-04-2024,1000.75800
29-04-2024,1000.57250
28-04-2024,1000.39010
26-04-2024,1001.29560
25-04-2024,1001.11310
24-04-2024,1000.92890
23-04-2024,1000.74630
22-04-2024,1000.56530
21-04-2024,1000.38420
19-04-2024,1001.30680
18-04-2024,1001.13200
17-04-2024,1000.95710
16-04-2024,1000.78380
15-04-2024,1000.61050
14-04-2024,1000.42930
12-04-2024,1001.34190
11-04-2024,1001.16210
10-04-2024,1000.98060
09-04-2024,1000.79430
08-04-2024,1000.61600
07-04-2024,1000.44090
05-04-2024,1001.52240
04-04-2024,1001.34230
03-04-2024,1001.16370
02-04-2024,1000.98680
01-04-2024,1000.80980
31-03-2024,1000.61690
30-03-2024,1000.42240
29-03-2024,1000.22960
28-03-2024,1001.15380
27-03-2024,1000.93840
26-03-2024,1000.75810
25-03-2024,1000.57450
22-03-2024,1001.29750
21-03-2024,1001.11220
20-03-2024,1000.93000
19-03-2024,1000.75740
18-03-2024,1000.58010
17-03-2024,1000.39630
15-03-2024,1001.46900
14-03-2024,1001.28500
13-03-2024,1001.10900
12-03-2024,1000.93290
11-03-2024,1000.75690
10-03-2024,1000.57450
07-03-2024,1000.99470
06-03-2024,1000.81530
05-03-2024,1000.64230
04-03-2024,1000.46930
03-03-2024,1000.29950
01-03-2024,1001.22050
29-02-2024,1001.03930
28-02-2024,1000.85650
27-02-2024,1000.68160
26-02-2024,1000.50520
25-02-2024,1000.32240
23-02-2024,1001.23490
22-02-2024,1001.04870
21-02-2024,1000.86880
20-02-2024,1000.69050
19-02-2024,1000.51230
18-02-2024,1000.32920
16-02-2024,1001.24940
15-02-2024,1001.06930
14-02-2024,1000.88760
13-02-2024,1000.70590
12-02-2024,1000.52100
11-02-2024,1000.33930
09-02-2024,1001.25740
08-02-2024,1001.07390
07-02-2024,1000.89040
06-02-2024,1000.71650
05-02-2024,1000.54260
04-02-2024,1000.36870
02-02-2024,1001.46570
01-02-2024,1001.28990
31-01-2024,1001.10610
30-01-2024,1000.92230
29-01-2024,1000.73690
28-01-2024,1000.54980
25-01-2024,1001.11860
24-01-2024,1000.93300
23-01-2024,1000.74740
22-01-2024,1000.56010
19-01-2024,1001.29630
18-01-2024,1001.11040
17-01-2024,1000.92610
16-01-2024,1000.74030
15-01-2024,1000.55600
14-01-2024,1000.37010
12-01-2024,1001.29630
11-01-2024,1001.11180
10-01-2024,1000.92570
09-01-2024,1000.73960
08-01-2024,1000.55350
07-01-2024,1000.36740
05-01-2024,1001.29150
04-01-2024,1001.10570
03-01-2024,1000.92340
02-01-2024,1000.73950
01-01-2024,1000.55590
31-12-2023,1000.37020
30-12-2023,1000.18460
29-12-2023,1001.29720
28-12-2023,1001.11040
27-12-2023,1000.92470
26-12-2023,1000.74010
25-12-2023,1000.55480
22-12-2023,1001.29140
21-12-2023,1001.10820
20-12-2023,1000.92110
19-12-2023,1000.73770
18-12-2023,1000.55330
17-12-2023,1000.36730
15-12-2023,1001.28580
14-12-2023,1001.10440
13-12-2023,1000.92080
12-12-2023,1000.73640
11-12-2023,1000.55230
10-12-2023,1000.36800
08-12-2023,1001.29320
07-12-2023,1001.10900
06-12-2023,1000.92520
05-12-2023,1000.74100
04-12-2023,1000.55720
03-12-2023,1000.37350
01-12-2023,1001.29930
30-11-2023,1001.11550
29-11-2023,1000.92550
28-11-2023,1000.74040
27-11-2023,1000.55520
24-11-2023,1001.29670
23-11-2023,1001.11130
22-11-2023,1000.92630
21-11-2023,1000.74180
20-11-2023,1000.55690
19-11-2023,1000.37250
17-11-2023,1001.30060
16-11-2023,1001.11530
15-11-2023,1000.93090
14-11-2023,1000.74680
13-11-2023,1000.56180
12-11-2023,1000.37640
11-11-2023,1000.19050
09-11-2023,1001.11110
08-11-2023,1000.92650
07-11-2023,1000.74020
06-11-2023,1000.55390
05-11-2023,1000.36570
03-11-2023,1001.27390
02-11-2023,1001.09240
01-11-2023,1000.90770
31-10-2023,1000.72250
30-10-2023,1000.53840
29-10-2023,1000.35380
27-10-2023,1001.28860
26-10-2023,1001.10440
25-10-2023,1000.92130
24-10-2023,1000.73640
23-10-2023,1000.55220
22-10-2023,1000.36790
20-10-2023,1001.28220
19-10-2023,1001.09770
18-10-2023,1000.91570
17-10-2023,1000.73310
16-10-2023,1000.55040
15-10-2023,1000.36710
13-10-2023,1001.28200
12-10-2023,1001.09920
11-10-2023,1000.91320
10-10-2023,1000.72840
09-10-2023,1000.54490
08-10-2023,1000.36290
06-10-2023,1001.29930
05-10-2023,1001.11550
