Date,NAV
13-10-2024,172.27800
11-10-2024,172.21460
10-10-2024,172.18090
09-10-2024,172.14810
08-10-2024,172.11110
07-10-2024,172.07720
06-10-2024,172.04460
04-10-2024,171.98090
03-10-2024,171.94210
02-10-2024,171.89800
01-10-2024,171.86580
30-09-2024,171.82470
29-09-2024,171.76830
27-09-2024,171.70300
26-09-2024,171.66980
25-09-2024,171.63570
24-09-2024,171.60540
23-09-2024,171.57110
22-09-2024,171.53630
20-09-2024,171.47070
19-09-2024,171.43450
18-09-2024,171.39750
17-09-2024,171.36480
16-09-2024,171.33040
15-09-2024,171.29750
13-09-2024,171.23210
12-09-2024,171.19760
11-09-2024,171.16530
10-09-2024,171.13320
09-09-2024,171.10340
08-09-2024,171.07140
06-09-2024,171.00690
05-09-2024,170.97670
04-09-2024,170.94630
03-09-2024,170.91380
02-09-2024,170.88150
01-09-2024,170.84720
30-08-2024,170.78260
29-08-2024,170.75160
28-08-2024,170.72010
27-08-2024,170.68890
26-08-2024,170.65720
25-08-2024,170.62570
23-08-2024,170.56210
22-08-2024,170.52980
21-08-2024,170.49690
20-08-2024,170.46470
19-08-2024,170.43060
18-08-2024,170.39970
16-08-2024,170.33630
15-08-2024,170.30210
14-08-2024,170.27030
13-08-2024,170.23680
12-08-2024,170.20500
11-08-2024,170.17470
09-08-2024,170.11130
08-08-2024,170.07780
07-08-2024,170.04570
06-08-2024,170.01230
05-08-2024,169.98320
04-08-2024,169.95040
02-08-2024,169.88680
01-08-2024,169.85540
31-07-2024,169.82250
30-07-2024,169.79090
29-07-2024,169.75690
28-07-2024,169.72680
26-07-2024,169.66350
25-07-2024,169.63120
24-07-2024,169.59760
23-07-2024,169.56460
22-07-2024,169.53520
21-07-2024,169.50230
19-07-2024,169.43920
18-07-2024,169.40660
17-07-2024,169.37160
16-07-2024,169.34010
15-07-2024,169.31010
14-07-2024,169.27340
12-07-2024,169.21040
11-07-2024,169.17610
10-07-2024,169.14010
09-07-2024,169.10780
08-07-2024,169.07570
07-07-2024,169.04750
05-07-2024,168.98400
04-07-2024,168.95670
03-07-2024,168.92720
02-07-2024,168.89290
01-07-2024,168.84030
30-06-2024,168.78590
28-06-2024,168.72090
27-06-2024,168.67640
26-06-2024,168.64580
25-06-2024,168.61970
24-06-2024,168.59600
23-06-2024,168.56440
21-06-2024,168.50050
20-06-2024,168.46780
19-06-2024,168.43490
18-06-2024,168.40240
17-06-2024,168.37110
14-06-2024,168.27560
13-06-2024,168.24350
12-06-2024,168.21400
11-06-2024,168.18040
10-06-2024,168.14750
09-06-2024,168.11380
07-06-2024,168.05010
06-06-2024,168.01760
05-06-2024,167.98290
04-06-2024,167.95000
03-06-2024,167.91950
02-06-2024,167.88290
31-05-2024,167.81900
30-05-2024,167.78650
29-05-2024,167.75510
28-05-2024,167.72280
27-05-2024,167.69110
26-05-2024,167.65950
24-05-2024,167.59600
23-05-2024,167.56250
22-05-2024,167.53080
21-05-2024,167.49710
20-05-2024,167.44750
17-05-2024,167.35090
16-05-2024,167.31770
15-05-2024,167.28350
14-05-2024,167.24740
13-05-2024,167.21130
12-05-2024,167.17720
10-05-2024,167.11210
09-05-2024,167.08540
08-05-2024,167.05710
07-05-2024,167.03550
06-05-2024,167.00890
05-05-2024,166.97720
03-05-2024,166.91370
02-05-2024,166.87830
01-05-2024,166.84100
30-04-2024,166.80890
29-04-2024,166.78090
28-04-2024,166.75230
26-04-2024,166.68900
25-04-2024,166.66430
24-04-2024,166.64660
23-04-2024,166.61930
22-04-2024,166.58840
21-04-2024,166.55850
19-04-2024,166.49670
18-04-2024,166.47020
17-04-2024,166.43950
16-04-2024,166.40900
15-04-2024,166.37470
14-04-2024,166.33840
12-04-2024,166.27690
11-04-2024,166.24520
10-04-2024,166.21450
09-04-2024,166.16010
08-04-2024,166.12890
07-04-2024,166.08000
05-04-2024,166.01650
04-04-2024,165.97710
03-04-2024,165.93890
02-04-2024,165.90670
01-04-2024,165.79750
31-03-2024,165.76430
28-03-2024,165.66490
27-03-2024,165.53760
26-03-2024,165.51100
25-03-2024,165.49550
22-03-2024,165.39350
21-03-2024,165.37800
20-03-2024,165.35160
19-03-2024,165.31980
18-03-2024,165.28530
17-03-2024,165.25080
15-03-2024,165.18420
14-03-2024,165.15600
13-03-2024,165.12900
12-03-2024,165.09070
11-03-2024,165.05450
10-03-2024,165.01950
07-03-2024,164.92160
06-03-2024,164.88370
05-03-2024,164.85230
04-03-2024,164.81730
03-03-2024,164.78300
01-03-2024,164.71790
29-02-2024,164.68450
28-02-2024,164.64950
27-02-2024,164.61700
26-02-2024,164.58060
25-02-2024,164.54680
23-02-2024,164.48280
22-02-2024,164.44990
21-02-2024,164.40860
20-02-2024,164.37220
19-02-2024,164.33750
16-02-2024,164.24170
15-02-2024,164.20630
14-02-2024,164.16830
13-02-2024,164.13480
12-02-2024,164.10030
11-02-2024,164.07080
09-02-2024,164.00570
08-02-2024,163.97410
07-02-2024,163.94420
06-02-2024,163.91410
05-02-2024,163.88290
04-02-2024,163.84850
02-02-2024,163.78430
01-02-2024,163.74800
31-01-2024,163.71560
30-01-2024,163.68230
29-01-2024,163.65140
28-01-2024,163.61870
25-01-2024,163.52210
24-01-2024,163.49350
23-01-2024,163.46670
22-01-2024,163.44120
19-01-2024,163.34650
18-01-2024,163.31710
17-01-2024,163.28730
16-01-2024,163.26020
15-01-2024,163.23140
14-01-2024,163.20090
12-01-2024,163.13870
11-01-2024,163.10290
10-01-2024,163.07210
09-01-2024,163.03870
08-01-2024,163.00170
07-01-2024,162.96670
05-01-2024,162.90400
04-01-2024,162.87020
03-01-2024,162.83470
02-01-2024,162.79920
01-01-2024,162.75950
31-12-2023,162.71560
29-12-2023,162.65130
28-12-2023,162.58750
27-12-2023,162.54550
26-12-2023,162.52220
25-12-2023,162.49240
22-12-2023,162.39600
21-12-2023,162.36400
20-12-2023,162.33120
19-12-2023,162.29750
18-12-2023,162.26020
17-12-2023,162.23340
15-12-2023,162.16910
14-12-2023,162.14030
13-12-2023,162.11190
12-12-2023,162.07850
11-12-2023,162.05370
10-12-2023,162.02730
08-12-2023,161.96490
07-12-2023,161.93490
06-12-2023,161.90100
05-12-2023,161.86890
04-12-2023,161.83690
03-12-2023,161.80760
01-12-2023,161.74500
30-11-2023,161.71620
29-11-2023,161.68570
28-11-2023,161.65440
27-11-2023,161.62460
24-11-2023,161.53120
23-11-2023,161.50180
22-11-2023,161.47050
21-11-2023,161.44100
20-11-2023,161.40950
19-11-2023,161.37850
17-11-2023,161.31700
16-11-2023,161.28900
15-11-2023,161.25890
14-11-2023,161.22700
13-11-2023,161.19630
12-11-2023,161.16310
10-11-2023,161.10190
09-11-2023,161.07150
08-11-2023,161.04510
07-11-2023,161.01650
06-11-2023,160.98730
05-11-2023,160.95500
03-11-2023,160.89420
02-11-2023,160.86410
01-11-2023,160.83010
31-10-2023,160.79740
30-10-2023,160.76790
29-10-2023,160.73620
27-10-2023,160.67550
26-10-2023,160.64500
25-10-2023,160.61530
24-10-2023,160.58930
23-10-2023,160.55900
22-10-2023,160.52910
20-10-2023,160.46830
19-10-2023,160.44580
18-10-2023,160.42310
17-10-2023,160.39080
16-10-2023,160.36010
15-10-2023,160.33020
13-10-2023,160.27040
12-10-2023,160.24220
11-10-2023,160.21060
10-10-2023,160.18210
09-10-2023,160.15600
08-10-2023,160.12550
06-10-2023,160.06590
05-10-2023,160.04740
04-10-2023,160.01610
03-10-2023,159.98470
02-10-2023,159.95290
29-09-2023,159.86380
28-09-2023,159.81370
27-09-2023,159.78860
26-09-2023,159.75110
25-09-2023,159.73330
24-09-2023,159.70390
22-09-2023,159.64430
21-09-2023,159.61650
20-09-2023,159.58430
19-09-2023,159.55550
18-09-2023,159.52590
17-09-2023,159.49720
15-09-2023,159.43810
14-09-2023,159.40910
13-09-2023,159.37330
12-09-2023,159.34460
11-09-2023,159.32150
10-09-2023,159.29240
08-09-2023,159.23380
07-09-2023,159.20540
06-09-2023,159.17720
05-09-2023,159.14800
04-09-2023,159.11730
03-09-2023,159.08810
01-09-2023,159.02940
31-08-2023,158.99710
30-08-2023,158.96660
29-08-2023,158.93640
28-08-2023,158.90710
27-08-2023,158.87720
25-08-2023,158.81820
24-08-2023,158.78740
23-08-2023,158.75720
22-08-2023,158.72760
21-08-2023,158.69670
20-08-2023,158.66880
18-08-2023,158.61000
17-08-2023,158.58010
16-08-2023,158.55510
14-08-2023,158.49660
13-08-2023,158.47220
11-08-2023,158.41420
10-08-2023,158.38480
09-08-2023,158.36650
08-08-2023,158.33850
07-08-2023,158.31320
06-08-2023,158.28880
04-08-2023,158.23170
03-08-2023,158.20290
02-08-2023,158.17140
01-08-2023,158.13850
31-07-2023,158.10670
30-07-2023,158.07760
28-07-2023,158.02010
27-07-2023,157.99590
26-07-2023,157.96800
25-07-2023,157.93710
24-07-2023,157.90980
23-07-2023,157.88080
21-07-2023,157.82370
20-07-2023,157.79590
19-07-2023,157.76860
18-07-2023,157.73870
17-07-2023,157.71000
16-07-2023,157.68130
14-07-2023,157.62460
13-07-2023,157.59790
12-07-2023,157.56530
11-07-2023,157.53260
10-07-2023,157.50490
09-07-2023,157.47900
07-07-2023,157.42220
06-07-2023,157.39470
05-07-2023,157.36460
04-07-2023,157.33610
03-07-2023,157.30270
02-07-2023,157.25370
30-06-2023,157.19600
29-06-2023,157.16600
28-06-2023,157.13710
27-06-2023,157.10780
26-06-2023,157.08350
25-06-2023,157.06470
23-06-2023,157.00780
22-06-2023,156.98010
21-06-2023,156.95320
20-06-2023,156.91980
19-06-2023,156.88650
18-06-2023,156.86020
16-06-2023,156.80320
15-06-2023,156.77480
14-06-2023,156.74110
13-06-2023,156.70980
12-06-2023,156.68540
11-06-2023,156.65650
09-06-2023,156.59970
08-06-2023,156.57770
07-06-2023,156.55320
06-06-2023,156.52560
05-06-2023,156.49800
04-06-2023,156.46590
02-06-2023,156.41020
01-06-2023,156.37840
31-05-2023,156.34360
30-05-2023,156.31250
29-05-2023,156.28230
28-05-2023,156.26140
26-05-2023,156.20510
25-05-2023,156.17670
24-05-2023,156.14970
23-05-2023,156.12610
22-05-2023,156.10130
21-05-2023,156.05570
19-05-2023,155.99930
18-05-2023,155.96330
17-05-2023,155.92800
16-05-2023,155.88600
15-05-2023,155.84990
14-05-2023,155.82030
12-05-2023,155.76200
11-05-2023,155.73620
10-05-2023,155.70790
09-05-2023,155.67920
08-05-2023,155.65010
07-05-2023,155.61810
04-05-2023,155.53080
03-05-2023,155.50210
02-05-2023,155.47180
01-05-2023,155.44300
28-04-2023,155.35540
27-04-2023,155.33350
26-04-2023,155.30800
25-04-2023,155.28080
24-04-2023,155.25910
23-04-2023,155.23280
21-04-2023,155.17590
20-04-2023,155.15560
19-04-2023,155.12890
18-04-2023,155.10320
17-04-2023,155.07910
16-04-2023,155.04800
13-04-2023,154.96430
12-04-2023,154.93480
11-04-2023,154.89830
10-04-2023,154.86830
09-04-2023,154.83430
06-04-2023,154.75020
05-04-2023,154.68840
04-04-2023,154.66460
03-04-2023,154.63610
02-04-2023,154.58900
31-03-2023,154.53080
30-03-2023,154.42940
29-03-2023,154.39940
28-03-2023,154.27770
27-03-2023,154.30990
26-03-2023,154.31730
24-03-2023,154.25760
23-03-2023,154.23750
22-03-2023,154.20290
21-03-2023,154.17310
20-03-2023,154.12020
19-03-2023,154.08470
17-03-2023,154.02480
16-03-2023,153.99660
15-03-2023,153.96830
14-03-2023,153.94990
13-03-2023,153.91730
12-03-2023,153.87840
10-03-2023,153.82000
09-03-2023,153.76980
08-03-2023,153.73840
07-03-2023,153.71060
06-03-2023,153.68140
05-03-2023,153.65460
03-03-2023,153.59610
02-03-2023,153.56850
01-03-2023,153.54230
28-02-2023,153.51520
27-02-2023,153.49180
26-02-2023,153.47080
23-02-2023,153.38900
22-02-2023,153.36490
21-02-2023,153.34210
20-02-2023,153.31420
19-02-2023,153.29170
17-02-2023,153.23550
16-02-2023,153.21140
15-02-2023,153.18350
14-02-2023,153.15840
13-02-2023,153.13120
12-02-2023,153.10120
10-02-2023,153.04580
09-02-2023,153.01570
08-02-2023,152.99270
07-02-2023,152.96760
06-02-2023,152.94250
05-02-2023,152.91360
03-02-2023,152.85970
02-02-2023,152.83150
01-02-2023,152.80300
31-01-2023,152.76950
30-01-2023,152.74420
29-01-2023,152.72120
27-01-2023,152.66680
26-01-2023,152.63670
25-01-2023,152.60950
24-01-2023,152.58510
23-01-2023,152.56170
22-01-2023,152.54010
20-01-2023,152.48680
19-01-2023,152.46250
18-01-2023,152.43480
17-01-2023,152.41050
16-01-2023,152.38450
15-01-2023,152.36030
13-01-2023,152.30770
12-01-2023,152.29100
11-01-2023,152.26520
10-01-2023,152.24180
09-01-2023,152.21980
08-01-2023,152.19470
06-01-2023,152.14350
05-01-2023,152.11710
04-01-2023,152.08800
03-01-2023,152.05910
02-01-2023,152.02840
01-01-2023,151.98400
30-12-2022,151.93050
29-12-2022,151.88270
28-12-2022,151.84630
27-12-2022,151.81410
26-12-2022,151.78600
25-12-2022,151.76110
