Date,NAV
13-10-2024,22.04990
11-10-2024,22.04170
10-10-2024,22.03740
09-10-2024,22.03320
08-10-2024,22.02850
07-10-2024,22.02410
06-10-2024,22.01990
04-10-2024,22.01180
03-10-2024,22.00720
02-10-2024,22.00180
01-10-2024,21.99770
30-09-2024,21.99260
29-09-2024,21.98610
27-09-2024,21.97770
26-09-2024,21.97360
25-09-2024,21.96910
24-09-2024,21.96500
23-09-2024,21.96080
22-09-2024,21.95630
20-09-2024,21.94780
19-09-2024,21.94350
18-09-2024,21.93900
17-09-2024,21.93480
16-09-2024,21.93050
15-09-2024,21.92630
13-09-2024,21.91800
12-09-2024,21.91380
11-09-2024,21.90960
10-09-2024,21.90550
09-09-2024,21.90170
08-09-2024,21.89740
05-09-2024,21.88550
04-09-2024,21.88170
03-09-2024,21.87760
02-09-2024,21.87360
01-09-2024,21.86920
30-08-2024,21.86090
29-08-2024,21.85670
28-08-2024,21.85280
27-08-2024,21.84890
26-08-2024,21.84480
25-08-2024,21.84070
23-08-2024,21.83260
22-08-2024,21.82840
21-08-2024,21.82430
20-08-2024,21.82030
19-08-2024,21.81600
18-08-2024,21.81190
16-08-2024,21.80390
15-08-2024,21.79960
14-08-2024,21.79540
13-08-2024,21.79130
12-08-2024,21.78730
11-08-2024,21.78340
09-08-2024,21.77530
08-08-2024,21.77110
07-08-2024,21.76700
06-08-2024,21.76260
05-08-2024,21.75880
04-08-2024,21.75440
02-08-2024,21.74630
01-08-2024,21.74240
31-07-2024,21.73830
30-07-2024,21.73420
29-07-2024,21.72990
28-07-2024,21.72590
26-07-2024,21.71780
25-07-2024,21.71400
24-07-2024,21.70980
23-07-2024,21.70580
22-07-2024,21.70200
21-07-2024,21.69780
19-07-2024,21.68970
18-07-2024,21.68550
17-07-2024,21.68120
16-07-2024,21.67710
15-07-2024,21.67330
14-07-2024,21.66860
12-07-2024,21.66050
11-07-2024,21.65620
10-07-2024,21.65170
09-07-2024,21.64750
08-07-2024,21.64330
07-07-2024,21.63970
05-07-2024,21.63160
04-07-2024,21.62820
03-07-2024,21.62430
02-07-2024,21.61980
01-07-2024,21.61370
30-06-2024,21.60740
28-06-2024,21.59880
27-06-2024,21.59360
26-06-2024,21.58970
25-06-2024,21.58620
24-06-2024,21.58330
23-06-2024,21.57950
21-06-2024,21.57140
20-06-2024,21.56720
19-06-2024,21.56300
18-06-2024,21.55890
17-06-2024,21.55480
14-06-2024,21.54260
13-06-2024,21.53880
12-06-2024,21.53500
11-06-2024,21.53070
10-06-2024,21.52650
09-06-2024,21.52240
07-06-2024,21.51430
06-06-2024,21.51010
05-06-2024,21.50560
04-06-2024,21.50130
03-06-2024,21.49750
02-06-2024,21.49300
31-05-2024,21.48490
30-05-2024,21.48090
29-05-2024,21.47670
28-05-2024,21.47250
27-05-2024,21.46850
26-05-2024,21.46440
24-05-2024,21.45630
23-05-2024,21.45220
22-05-2024,21.44810
21-05-2024,21.44390
20-05-2024,21.43820
17-05-2024,21.42590
16-05-2024,21.42160
15-05-2024,21.41730
14-05-2024,21.41290
13-05-2024,21.40850
12-05-2024,21.40430
10-05-2024,21.39600
09-05-2024,21.39210
08-05-2024,21.38840
07-05-2024,21.38510
06-05-2024,21.38150
05-05-2024,21.37750
03-05-2024,21.36950
02-05-2024,21.36480
01-05-2024,21.36020
30-04-2024,21.35610
29-04-2024,21.35250
28-04-2024,21.34870
26-04-2024,21.34060
25-04-2024,21.33730
24-04-2024,21.33440
23-04-2024,21.33090
22-04-2024,21.32690
21-04-2024,21.32310
19-04-2024,21.31520
18-04-2024,21.31190
17-04-2024,21.30840
16-04-2024,21.30440
15-04-2024,21.30010
14-04-2024,21.29560
12-04-2024,21.28780
11-04-2024,21.28380
10-04-2024,21.27990
09-04-2024,21.27400
08-04-2024,21.27000
07-04-2024,21.26430
05-04-2024,21.25640
04-04-2024,21.25160
03-04-2024,21.24690
02-04-2024,21.24280
01-04-2024,21.23200
31-03-2024,21.22780
28-03-2024,21.21510
27-03-2024,21.20220
26-03-2024,21.19850
25-03-2024,21.19490
22-03-2024,21.18240
21-03-2024,21.17900
20-03-2024,21.17520
19-03-2024,21.17130
18-03-2024,21.16720
17-03-2024,21.16290
15-03-2024,21.15450
14-03-2024,21.15080
13-03-2024,21.14710
12-03-2024,21.14250
11-03-2024,21.13830
10-03-2024,21.13430
07-03-2024,21.12220
06-03-2024,21.11760
05-03-2024,21.11350
04-03-2024,21.10920
03-03-2024,21.10480
01-03-2024,21.09670
29-02-2024,21.09240
28-02-2024,21.08830
27-02-2024,21.08420
26-02-2024,21.08010
25-02-2024,21.07630
23-02-2024,21.06820
22-02-2024,21.06420
21-02-2024,21.06000
20-02-2024,21.05530
19-02-2024,21.05100
18-02-2024,21.04690
16-02-2024,21.03880
15-02-2024,21.03390
14-02-2024,21.02910
13-02-2024,21.02460
12-02-2024,21.02020
11-02-2024,21.01650
09-02-2024,21.00810
08-02-2024,21.00420
07-02-2024,21.00030
06-02-2024,20.99630
05-02-2024,20.99230
04-02-2024,20.98800
02-02-2024,20.97990
01-02-2024,20.97520
31-01-2024,20.97110
30-01-2024,20.96680
29-01-2024,20.96280
28-01-2024,20.95870
25-01-2024,20.94640
24-01-2024,20.94280
23-01-2024,20.93920
22-01-2024,20.93590
21-01-2024,20.93190
19-01-2024,20.92380
18-01-2024,20.92010
17-01-2024,20.91640
16-01-2024,20.91280
15-01-2024,20.90900
14-01-2024,20.90530
12-01-2024,20.89730
11-01-2024,20.89280
10-01-2024,20.88870
09-01-2024,20.88440
08-01-2024,20.87960
07-01-2024,20.87500
05-01-2024,20.86700
04-01-2024,20.86250
03-01-2024,20.85800
02-01-2024,20.85390
01-01-2024,20.84890
31-12-2023,20.84370
29-12-2023,20.83560
28-12-2023,20.82830
27-12-2023,20.82310
26-12-2023,20.81980
25-12-2023,20.81590
22-12-2023,20.80380
21-12-2023,20.79980
20-12-2023,20.79560
19-12-2023,20.79140
18-12-2023,20.78680
17-12-2023,20.78360
15-12-2023,20.77580
14-12-2023,20.77210
13-12-2023,20.76830
12-12-2023,20.76430
11-12-2023,20.76080
10-12-2023,20.75720
08-12-2023,20.74930
07-12-2023,20.74540
06-12-2023,20.74130
05-12-2023,20.73730
04-12-2023,20.73330
03-12-2023,20.72930
30-11-2023,20.71770
29-11-2023,20.71380
28-11-2023,20.70990
27-11-2023,20.70590
24-11-2023,20.69400
23-11-2023,20.69000
22-11-2023,20.68600
21-11-2023,20.68220
20-11-2023,20.67820
19-11-2023,20.67430
17-11-2023,20.66650
16-11-2023,20.66260
15-11-2023,20.65880
14-11-2023,20.65470
13-11-2023,20.65080
12-11-2023,20.64650
10-11-2023,20.63860
09-11-2023,20.63480
08-11-2023,20.63110
07-11-2023,20.62730
06-11-2023,20.62350
05-11-2023,20.61950
03-11-2023,20.61160
02-11-2023,20.60760
01-11-2023,20.60340
31-10-2023,20.59930
30-10-2023,20.59550
29-10-2023,20.59130
27-10-2023,20.58340
26-10-2023,20.57950
25-10-2023,20.57580
24-10-2023,20.57220
23-10-2023,20.56830
22-10-2023,20.56420
20-10-2023,20.55630
19-10-2023,20.55300
18-10-2023,20.54950
17-10-2023,20.54560
16-10-2023,20.54160
15-10-2023,20.53790
13-10-2023,20.53010
12-10-2023,20.52640
11-10-2023,20.52250
10-10-2023,20.51870
09-10-2023,20.51520
08-10-2023,20.51130
06-10-2023,20.50360
05-10-2023,20.50030
04-10-2023,20.49620
03-10-2023,20.49220
02-10-2023,20.48810
29-09-2023,20.47660
28-09-2023,20.47070
27-09-2023,20.46640
26-09-2023,20.46260
25-09-2023,20.45940
24-09-2023,20.45550
22-09-2023,20.44790
21-09-2023,20.44410
20-09-2023,20.44020
19-09-2023,20.43630
17-09-2023,20.42880
14-09-2023,20.41730
13-09-2023,20.41310
12-09-2023,20.40930
11-09-2023,20.40580
10-09-2023,20.40200
08-09-2023,20.39430
07-09-2023,20.39090
06-09-2023,20.38730
05-09-2023,20.38370
04-09-2023,20.37960
03-09-2023,20.37570
31-08-2023,20.36390
30-08-2023,20.35980
29-08-2023,20.35620
28-08-2023,20.35240
27-08-2023,20.34870
25-08-2023,20.34110
24-08-2023,20.33730
23-08-2023,20.33330
22-08-2023,20.32960
21-08-2023,20.32580
20-08-2023,20.32210
18-08-2023,20.31470
17-08-2023,20.31090
16-08-2023,20.30750
15-08-2023,20.30360
13-08-2023,20.29660
11-08-2023,20.28910
10-08-2023,20.28550
09-08-2023,20.28260
08-08-2023,20.27900
07-08-2023,20.27570
06-08-2023,20.27250
04-08-2023,20.26520
03-08-2023,20.26160
02-08-2023,20.25770
01-08-2023,20.25370
31-07-2023,20.24980
30-07-2023,20.24600
28-07-2023,20.23860
27-07-2023,20.23540
26-07-2023,20.23180
25-07-2023,20.22790
24-07-2023,20.22430
23-07-2023,20.22050
21-07-2023,20.21310
20-07-2023,20.20960
19-07-2023,20.20590
18-07-2023,20.20200
17-07-2023,20.19840
16-07-2023,20.19460
13-07-2023,20.18380
12-07-2023,20.17960
11-07-2023,20.17540
10-07-2023,20.17180
09-07-2023,20.16840
07-07-2023,20.16110
06-07-2023,20.15760
05-07-2023,20.15400
04-07-2023,20.15020
03-07-2023,20.14590
02-07-2023,20.14080
30-06-2023,20.13330
29-06-2023,20.12910
27-06-2023,20.12110
26-06-2023,20.11770
25-06-2023,20.11470
23-06-2023,20.10740
22-06-2023,20.10380
21-06-2023,20.10040
20-06-2023,20.09640
19-06-2023,20.09250
18-06-2023,20.08910
16-06-2023,20.08180
15-06-2023,20.07810
14-06-2023,20.07430
13-06-2023,20.07070
12-06-2023,20.06730
11-06-2023,20.06360
09-06-2023,20.05630
08-06-2023,20.05290
07-06-2023,20.04950
06-06-2023,20.04600
05-06-2023,20.04240
04-06-2023,20.03810
02-06-2023,20.03090
01-06-2023,20.02700
31-05-2023,20.02290
30-05-2023,20.01920
29-05-2023,20.01520
28-05-2023,20.01230
26-05-2023,20.00510
25-05-2023,20.00150
24-05-2023,19.99780
23-05-2023,19.99480
22-05-2023,19.99180
21-05-2023,19.98580
19-05-2023,19.97850
18-05-2023,19.97380
17-05-2023,19.96910
16-05-2023,19.96420
15-05-2023,19.95980
14-05-2023,19.95600
