Date,NAV
13-10-2024,1001.94610
10-10-2024,1001.37300
09-10-2024,1001.18210
08-10-2024,1000.96560
07-10-2024,1002.16150
06-10-2024,1001.96890
03-10-2024,1001.38920
02-10-2024,1001.15120
30-09-2024,1002.23640
29-09-2024,1001.92350
26-09-2024,1001.35350
25-09-2024,1001.14820
24-09-2024,1000.96560
23-09-2024,1002.15380
22-09-2024,1001.95190
19-09-2024,1001.36200
18-09-2024,1001.15400
17-09-2024,1000.96560
16-09-2024,1002.10220
15-09-2024,1001.91260
12-09-2024,1001.33730
11-09-2024,1001.15400
10-09-2024,1000.96560
09-09-2024,1002.07050
08-09-2024,1001.87830
05-09-2024,1001.32950
04-09-2024,1001.15120
03-09-2024,1000.96560
02-09-2024,1002.08230
01-09-2024,1001.87870
29-08-2024,1001.32000
28-08-2024,1001.14030
27-08-2024,1000.96560
26-08-2024,1002.09580
25-08-2024,1001.91100
22-08-2024,1001.34320
21-08-2024,1001.14760
20-08-2024,1000.96560
19-08-2024,1002.08840
18-08-2024,1001.90710
15-08-2024,1001.34020
13-08-2024,1000.96560
12-08-2024,1002.09990
11-08-2024,1001.92050
08-08-2024,1001.34840
07-08-2024,1001.16170
06-08-2024,1000.96560
05-08-2024,1002.08430
04-08-2024,1001.88900
03-08-2024,1001.70250
01-08-2024,1001.33860
31-07-2024,1001.15000
30-07-2024,1000.96560
29-07-2024,1002.07920
28-07-2024,1001.90030
27-07-2024,1001.71240
25-07-2024,1001.35350
24-07-2024,1001.15590
23-07-2024,1000.96560
22-07-2024,1002.11400
21-07-2024,1001.91680
18-07-2024,1001.35420
17-07-2024,1001.15050
15-07-2024,1002.14540
14-07-2024,1001.93580
12-07-2024,1001.56050
11-07-2024,1001.36420
10-07-2024,1001.14760
09-07-2024,1000.96560
08-07-2024,1002.03490
07-07-2024,1001.87340
05-07-2024,1001.49980
04-07-2024,1001.34800
03-07-2024,1001.16790
02-07-2024,1000.96560
01-07-2024,1002.25980
30-06-2024,1001.94760
27-06-2024,1001.31120
26-06-2024,1001.12910
25-06-2024,1000.96560
24-06-2024,1001.90950
23-06-2024,1001.72710
20-06-2024,1001.15560
19-06-2024,1000.96560
18-06-2024,1002.27450
17-06-2024,1002.08530
16-06-2024,1001.89680
13-06-2024,1001.33910
12-06-2024,1001.15930
11-06-2024,1000.96560
10-06-2024,1002.11920
09-06-2024,1001.92680
06-06-2024,1001.36480
05-06-2024,1001.16300
04-06-2024,1000.96560
03-06-2024,1002.11390
02-06-2024,1001.90970
30-05-2024,1001.34490
29-05-2024,1001.16080
28-05-2024,1000.96560
27-05-2024,1001.90990
26-05-2024,1001.72740
23-05-2024,1001.15700
22-05-2024,1000.96560
21-05-2024,1002.43490
20-05-2024,1002.16210
16-05-2024,1001.38310
15-05-2024,1001.18410
14-05-2024,1000.96560
13-05-2024,1002.00280
12-05-2024,1001.81900
09-05-2024,1001.26220
08-05-2024,1001.10120
07-05-2024,1000.96560
06-05-2024,1002.16820
05-05-2024,1001.98150
02-05-2024,1001.39360
01-05-2024,1001.15780
29-04-2024,1001.93300
28-04-2024,1001.75750
25-04-2024,1001.24430
24-04-2024,1001.12910
23-04-2024,1000.96560
22-04-2024,1002.03450
21-04-2024,1001.85100
18-04-2024,1001.33770
17-04-2024,1001.14880
15-04-2024,1002.25670
14-04-2024,1002.03200
11-04-2024,1001.47610
09-04-2024,1000.96560
08-04-2024,1002.11140
07-04-2024,1001.81080
04-04-2024,1001.19710
03-04-2024,1000.96560
02-04-2024,1002.87320
01-04-2024,1002.37230
31-03-2024,1002.17200
30-03-2024,1001.97170
29-03-2024,1001.77180
27-03-2024,1000.96560
26-03-2024,1002.16300
25-03-2024,1002.04730
21-03-2024,1001.30750
20-03-2024,1001.14380
19-03-2024,1000.96560
18-03-2024,1002.11720
17-03-2024,1001.91730
14-03-2024,1001.35180
13-03-2024,1001.18090
12-03-2024,1000.96560
11-03-2024,1002.15400
10-03-2024,1001.94720
09-03-2024,1001.74960
06-03-2024,1001.15320
05-03-2024,1000.96560
04-03-2024,1002.17010
03-03-2024,1001.96250
29-02-2024,1001.36810
28-02-2024,1001.16540
27-02-2024,1000.96560
26-02-2024,1002.00860
25-02-2024,1001.81230
22-02-2024,1001.22770
21-02-2024,1000.96560
20-02-2024,1002.41910
19-02-2024,1002.20330
18-02-2024,1002.00750
15-02-2024,1001.39790
14-02-2024,1001.16940
13-02-2024,1000.96560
12-02-2024,1002.11060
11-02-2024,1001.93070
08-02-2024,1001.34020
07-02-2024,1001.15720
06-02-2024,1000.96560
05-02-2024,1002.18020
04-02-2024,1001.97140
01-02-2024,1001.36740
