Date,NAV
13-10-2024,11.61280
11-10-2024,11.60870
10-10-2024,11.60850
09-10-2024,11.60670
08-10-2024,11.59970
07-10-2024,11.59800
06-10-2024,11.59920
04-10-2024,11.59510
03-10-2024,11.59640
02-10-2024,11.59050
01-10-2024,11.58840
30-09-2024,11.58560
29-09-2024,11.58010
27-09-2024,11.57600
26-09-2024,11.57470
25-09-2024,11.56650
24-09-2024,11.56610
23-09-2024,11.56730
22-09-2024,11.56580
21-09-2024,11.56380
20-09-2024,11.56170
19-09-2024,11.55970
18-09-2024,11.55600
17-09-2024,11.55400
16-09-2024,11.54800
15-09-2024,11.54400
13-09-2024,11.53990
12-09-2024,11.53360
11-09-2024,11.52950
10-09-2024,11.52560
09-09-2024,11.52130
08-09-2024,11.52050
06-09-2024,11.51640
05-09-2024,11.51390
04-09-2024,11.51140
03-09-2024,11.50900
02-09-2024,11.50700
01-09-2024,11.50560
30-08-2024,11.50150
29-08-2024,11.50090
28-08-2024,11.49840
27-08-2024,11.49910
26-08-2024,11.49620
25-08-2024,11.49420
23-08-2024,11.49000
22-08-2024,11.48710
21-08-2024,11.48540
20-08-2024,11.48600
19-08-2024,11.47600
18-08-2024,11.47390
16-08-2024,11.46970
15-08-2024,11.47100
14-08-2024,11.46890
13-08-2024,11.46490
12-08-2024,11.46540
11-08-2024,11.46170
09-08-2024,11.45760
08-08-2024,11.45780
07-08-2024,11.45660
06-08-2024,11.45130
05-08-2024,11.45190
04-08-2024,11.44330
02-08-2024,11.43920
01-08-2024,11.43580
31-07-2024,11.43430
30-07-2024,11.42960
29-07-2024,11.43070
28-07-2024,11.42080
26-07-2024,11.41670
25-07-2024,11.41090
24-07-2024,11.40590
23-07-2024,11.39870
22-07-2024,11.39650
21-07-2024,11.39430
19-07-2024,11.39020
18-07-2024,11.38710
17-07-2024,11.38520
16-07-2024,11.38310
15-07-2024,11.37840
14-07-2024,11.37550
12-07-2024,11.37130
11-07-2024,11.36740
10-07-2024,11.36470
09-07-2024,11.36070
08-07-2024,11.35860
07-07-2024,11.35380
05-07-2024,11.34960
04-07-2024,11.34660
03-07-2024,11.34410
02-07-2024,11.33960
01-07-2024,11.33810
30-06-2024,11.33840
29-06-2024,11.33630
28-06-2024,11.33420
27-06-2024,11.33030
26-06-2024,11.32780
25-06-2024,11.32610
24-06-2024,11.32290
23-06-2024,11.31900
21-06-2024,11.31480
20-06-2024,11.31420
19-06-2024,11.31080
18-06-2024,11.30570
17-06-2024,11.30400
16-06-2024,11.30180
14-06-2024,11.29760
13-06-2024,11.29540
12-06-2024,11.29090
11-06-2024,11.28730
10-06-2024,11.28400
09-06-2024,11.28220
07-06-2024,11.27800
06-06-2024,11.27270
05-06-2024,11.26600
04-06-2024,11.26160
03-06-2024,11.27130
02-06-2024,11.26800
01-06-2024,11.26590
31-05-2024,11.26380
30-05-2024,11.26300
29-05-2024,11.26400
28-05-2024,11.26350
27-05-2024,11.26070
26-05-2024,11.26050
24-05-2024,11.25630
23-05-2024,11.25190
22-05-2024,11.24980
21-05-2024,11.24360
19-05-2024,11.23610
18-05-2024,11.23400
17-05-2024,11.23190
16-05-2024,11.23110
15-05-2024,11.22420
14-05-2024,11.22180
13-05-2024,11.21670
12-05-2024,11.21400
10-05-2024,11.20970
09-05-2024,11.20430
08-05-2024,11.20320
07-05-2024,11.19680
06-05-2024,11.20870
05-05-2024,11.19760
03-05-2024,11.19330
02-05-2024,11.19120
01-05-2024,11.18820
30-04-2024,11.18610
29-04-2024,11.18420
28-04-2024,11.17880
26-04-2024,11.17450
25-04-2024,11.17490
24-04-2024,11.17320
23-04-2024,11.17550
22-04-2024,11.17190
21-04-2024,11.16390
19-04-2024,11.15970
18-04-2024,11.17170
17-04-2024,11.16760
16-04-2024,11.16550
15-04-2024,11.16250
14-04-2024,11.15960
13-04-2024,11.15750
12-04-2024,11.15540
11-04-2024,11.15560
10-04-2024,11.15350
09-04-2024,11.14700
08-04-2024,11.14490
07-04-2024,11.14970
06-04-2024,11.14760
05-04-2024,11.14550
04-04-2024,11.15010
03-04-2024,11.14190
02-04-2024,11.13540
01-04-2024,11.13900
31-03-2024,11.13690
30-03-2024,11.13480
28-03-2024,11.13280
27-03-2024,11.12950
26-03-2024,11.11240
25-03-2024,11.11050
22-03-2024,11.10420
21-03-2024,11.10860
20-03-2024,11.09710
19-03-2024,11.09350
18-03-2024,11.09500
17-03-2024,11.09570
15-03-2024,11.09160
14-03-2024,11.09150
13-03-2024,11.09190
12-03-2024,11.09250
11-03-2024,11.09520
10-03-2024,11.08600
08-03-2024,11.08190
07-03-2024,11.07980
06-03-2024,11.07700
05-03-2024,11.07360
04-03-2024,11.07460
03-03-2024,11.07160
02-03-2024,11.06950
01-03-2024,11.06740
29-02-2024,11.06710
28-02-2024,11.06430
27-02-2024,11.05770
26-02-2024,11.06710
25-02-2024,11.04370
24-02-2024,11.04170
23-02-2024,11.03960
22-02-2024,11.04630
21-02-2024,11.05270
20-02-2024,11.04380
19-02-2024,11.03760
18-02-2024,11.03550
16-02-2024,11.03140
15-02-2024,11.02680
14-02-2024,11.02370
13-02-2024,11.02820
12-02-2024,11.02740
11-02-2024,11.02570
09-02-2024,11.02150
08-02-2024,11.02190
07-02-2024,11.02010
06-02-2024,11.01600
05-02-2024,11.01380
04-02-2024,11.01710
03-02-2024,11.01500
02-02-2024,11.01290
01-02-2024,11.01160
31-01-2024,11.00540
30-01-2024,10.99770
29-01-2024,10.99890
28-01-2024,10.99720
26-01-2024,10.99310
25-01-2024,10.99100
24-01-2024,10.98670
23-01-2024,10.98280
22-01-2024,10.97750
21-01-2024,10.97550
19-01-2024,10.97130
18-01-2024,10.97380
17-01-2024,10.97990
16-01-2024,10.97270
15-01-2024,10.96800
14-01-2024,10.96120
12-01-2024,10.95710
11-01-2024,10.95730
10-01-2024,10.95350
09-01-2024,10.95320
08-01-2024,10.94900
07-01-2024,10.94450
06-01-2024,10.94240
05-01-2024,10.94040
04-01-2024,10.94170
03-01-2024,10.94010
02-01-2024,10.93780
01-01-2024,10.93530
31-12-2023,10.93400
30-12-2023,10.93200
29-12-2023,10.93200
28-12-2023,10.92490
27-12-2023,10.92630
26-12-2023,10.92010
25-12-2023,10.92160
24-12-2023,10.91950
22-12-2023,10.91540
21-12-2023,10.91990
20-12-2023,10.91090
19-12-2023,10.90710
18-12-2023,10.90660
17-12-2023,10.91270
15-12-2023,10.90850
14-12-2023,10.89380
13-12-2023,10.87200
12-12-2023,10.86610
11-12-2023,10.86150
10-12-2023,10.86150
08-12-2023,10.85720
07-12-2023,10.85520
06-12-2023,10.85400
05-12-2023,10.84930
04-12-2023,10.84430
03-12-2023,10.83570
01-12-2023,10.83140
30-11-2023,10.83020
29-11-2023,10.84050
28-11-2023,10.83330
27-11-2023,10.83390
26-11-2023,10.83190
24-11-2023,10.82770
23-11-2023,10.82250
22-11-2023,10.81840
21-11-2023,10.81770
20-11-2023,10.81690
19-11-2023,10.82120
17-11-2023,10.81700
16-11-2023,10.81370
15-11-2023,10.81250
14-11-2023,10.79740
13-11-2023,10.79530
12-11-2023,10.79120
10-11-2023,10.78710
09-11-2023,10.79250
08-11-2023,10.78940
07-11-2023,10.78150
06-11-2023,10.77650
05-11-2023,10.76860
04-11-2023,10.76650
03-11-2023,10.76440
02-11-2023,10.76130
01-11-2023,10.74890
31-10-2023,10.75390
30-10-2023,10.75210
29-10-2023,10.75220
27-10-2023,10.74800
26-10-2023,10.74270
25-10-2023,10.74240
24-10-2023,10.73390
23-10-2023,10.73180
22-10-2023,10.73590
20-10-2023,10.73170
19-10-2023,10.72650
18-10-2023,10.72300
17-10-2023,10.72760
16-10-2023,10.72320
15-10-2023,10.72300
13-10-2023,10.71880
12-10-2023,10.72160
11-10-2023,10.71490
10-10-2023,10.70510
09-10-2023,10.70480
08-10-2023,10.70550
06-10-2023,10.70140
05-10-2023,10.71910
04-10-2023,10.71650
03-10-2023,10.71730
