Date,NAV
13-10-2024,11.28490
11-10-2024,11.28080
10-10-2024,11.28040
09-10-2024,11.27700
08-10-2024,11.26740
07-10-2024,11.26460
06-10-2024,11.26600
04-10-2024,11.26190
03-10-2024,11.25960
02-10-2024,11.25650
01-10-2024,11.25440
30-09-2024,11.25030
29-09-2024,11.24520
27-09-2024,11.24110
26-09-2024,11.24010
25-09-2024,11.23320
24-09-2024,11.23200
23-09-2024,11.23320
22-09-2024,11.23010
21-09-2024,11.22800
20-09-2024,11.22600
19-09-2024,11.22460
18-09-2024,11.21970
17-09-2024,11.21770
16-09-2024,11.21440
15-09-2024,11.20940
13-09-2024,11.20530
12-09-2024,11.20000
11-09-2024,11.19800
10-09-2024,11.19390
09-09-2024,11.19050
08-09-2024,11.19080
06-09-2024,11.18670
05-09-2024,11.18560
04-09-2024,11.18330
03-09-2024,11.18000
02-09-2024,11.17810
01-09-2024,11.17700
30-08-2024,11.17290
29-08-2024,11.17140
28-08-2024,11.16770
27-08-2024,11.16720
26-08-2024,11.16480
25-08-2024,11.16330
23-08-2024,11.15920
22-08-2024,11.15750
21-08-2024,11.15500
20-08-2024,11.15580
19-08-2024,11.14980
18-08-2024,11.14620
16-08-2024,11.14210
15-08-2024,11.14130
14-08-2024,11.13920
13-08-2024,11.13620
12-08-2024,11.13700
11-08-2024,11.13570
09-08-2024,11.13160
08-08-2024,11.13070
07-08-2024,11.12840
06-08-2024,11.12450
05-08-2024,11.12310
04-08-2024,11.11570
02-08-2024,11.11160
01-08-2024,11.10880
31-07-2024,11.10650
30-07-2024,11.10310
29-07-2024,11.10330
28-07-2024,11.09550
26-07-2024,11.09130
25-07-2024,11.08740
24-07-2024,11.08210
23-07-2024,11.07760
22-07-2024,11.07600
21-07-2024,11.07450
19-07-2024,11.07040
18-07-2024,11.06810
17-07-2024,11.06480
16-07-2024,11.06270
15-07-2024,11.05850
14-07-2024,11.05620
12-07-2024,11.05200
11-07-2024,11.04740
10-07-2024,11.04460
09-07-2024,11.04080
08-07-2024,11.03810
07-07-2024,11.03640
05-07-2024,11.03230
04-07-2024,11.02820
03-07-2024,11.02530
02-07-2024,11.02130
01-07-2024,11.01950
30-06-2024,11.01760
29-06-2024,11.01550
28-06-2024,11.01340
27-06-2024,11.00970
26-06-2024,11.00680
25-06-2024,11.00610
24-06-2024,11.00280
23-06-2024,11.00080
21-06-2024,10.99670
20-06-2024,10.99290
19-06-2024,10.99110
18-06-2024,10.98780
17-06-2024,10.98660
16-06-2024,10.98450
14-06-2024,10.98030
13-06-2024,10.97720
12-06-2024,10.97550
11-06-2024,10.97240
10-06-2024,10.96930
09-06-2024,10.96640
07-06-2024,10.96230
06-06-2024,10.95770
05-06-2024,10.95010
04-06-2024,10.94620
03-06-2024,10.95420
02-06-2024,10.95090
01-06-2024,10.94880
31-05-2024,10.94670
30-05-2024,10.94530
29-05-2024,10.94470
28-05-2024,10.94410
27-05-2024,10.94260
26-05-2024,10.94300
24-05-2024,10.93890
23-05-2024,10.93490
22-05-2024,10.93280
21-05-2024,10.92630
19-05-2024,10.91970
18-05-2024,10.91760
17-05-2024,10.91550
16-05-2024,10.91560
15-05-2024,10.91030
14-05-2024,10.90590
13-05-2024,10.90230
12-05-2024,10.90010
10-05-2024,10.89590
09-05-2024,10.89120
08-05-2024,10.88950
07-05-2024,10.88580
06-05-2024,10.89330
05-05-2024,10.88410
03-05-2024,10.87990
02-05-2024,10.87770
01-05-2024,10.87330
30-04-2024,10.87130
29-04-2024,10.87020
28-04-2024,10.86740
26-04-2024,10.86320
25-04-2024,10.86200
24-04-2024,10.86240
23-04-2024,10.86160
22-04-2024,10.85770
21-04-2024,10.85150
19-04-2024,10.84730
18-04-2024,10.85800
17-04-2024,10.85360
16-04-2024,10.85160
15-04-2024,10.85010
14-04-2024,10.84390
