Date,NAV
13-10-2024,1001.05720
10-10-2024,1003.60000
09-10-2024,1003.40870
08-10-2024,1003.19100
07-10-2024,1002.98280
06-10-2024,1002.79000
03-10-2024,1002.20970
02-10-2024,1001.97140
30-09-2024,1001.55990
29-09-2024,1001.24710
26-09-2024,1000.68220
25-09-2024,1003.38620
24-09-2024,1003.20330
23-09-2024,1003.00830
22-09-2024,1002.80620
19-09-2024,1002.21580
18-09-2024,1002.00750
17-09-2024,1001.81790
16-09-2024,1001.62730
15-09-2024,1001.43770
12-09-2024,1000.86280
11-09-2024,1000.68220
10-09-2024,1003.26860
09-09-2024,1003.09880
08-09-2024,1002.90630
05-09-2024,1002.35680
04-09-2024,1002.17820
03-09-2024,1001.99150
02-09-2024,1001.80120
01-09-2024,1001.59760
29-08-2024,1001.03910
28-08-2024,1000.85940
27-08-2024,1000.68220
26-08-2024,1003.14280
25-08-2024,1002.95790
22-08-2024,1002.38930
21-08-2024,1002.19330
20-08-2024,1002.01080
19-08-2024,1001.80690
18-08-2024,1001.62550
15-08-2024,1001.05860
13-08-2024,1000.68220
12-08-2024,1003.86000
11-08-2024,1003.68020
08-08-2024,1003.10650
07-08-2024,1002.91930
06-08-2024,1002.72270
05-08-2024,1002.54990
04-08-2024,1002.35440
03-08-2024,1002.16770
01-08-2024,1001.80340
31-07-2024,1001.61470
30-07-2024,1001.42980
29-07-2024,1001.23590
28-07-2024,1001.05710
27-07-2024,1000.86920
25-07-2024,1003.34920
24-07-2024,1003.15100
23-07-2024,1002.95990
22-07-2024,1002.78520
21-07-2024,1002.58770
18-07-2024,1002.02440
17-07-2024,1001.82040
15-07-2024,1001.46380
14-07-2024,1001.25410
12-07-2024,1000.87890
11-07-2024,1000.68220
10-07-2024,1003.55140
09-07-2024,1003.36900
08-07-2024,1003.17570
07-07-2024,1003.01390
05-07-2024,1002.63960
04-07-2024,1002.48760
03-07-2024,1002.30710
02-07-2024,1002.10480
01-07-2024,1001.81080
30-06-2024,1001.49870
27-06-2024,1000.86240
26-06-2024,1000.68220
25-06-2024,1003.26860
24-06-2024,1003.13440
23-06-2024,1002.95170
20-06-2024,1002.37940
19-06-2024,1002.18910
18-06-2024,1001.99450
17-06-2024,1001.80530
16-06-2024,1001.61680
13-06-2024,1001.05930
12-06-2024,1000.87950
11-06-2024,1000.68220
10-06-2024,1003.16580
09-06-2024,1002.97310
06-06-2024,1002.41050
05-06-2024,1002.20830
04-06-2024,1002.01020
03-06-2024,1001.82990
02-06-2024,1001.62580
30-05-2024,1001.06070
29-05-2024,1000.87660
28-05-2024,1000.68220
27-05-2024,1003.88370
26-05-2024,1003.70080
23-05-2024,1003.12930
22-05-2024,1002.93740
21-05-2024,1002.74280
20-05-2024,1002.46970
16-05-2024,1001.69070
15-05-2024,1001.49170
14-05-2024,1001.27310
13-05-2024,1001.05670
12-05-2024,1000.87310
09-05-2024,1003.04270
08-05-2024,1002.88140
07-05-2024,1002.74540
06-05-2024,1002.58340
05-05-2024,1002.39670
02-05-2024,1001.80850
01-05-2024,1001.57250
29-04-2024,1001.23370
28-04-2024,1001.05820
25-04-2024,1003.20120
24-04-2024,1003.08570
23-04-2024,1002.92160
22-04-2024,1002.73880
21-04-2024,1002.55510
18-04-2024,1002.04170
17-04-2024,1001.85250
15-04-2024,1001.46020
14-04-2024,1001.23570
11-04-2024,1000.68220
09-04-2024,1004.12210
08-04-2024,1003.93510
07-04-2024,1003.63370
04-04-2024,1003.01890
03-04-2024,1002.78680
02-04-2024,1002.59320
01-04-2024,1002.09220
31-03-2024,1001.89190
30-03-2024,1001.69170
29-03-2024,1001.49180
27-03-2024,1000.68220
26-03-2024,1003.23530
25-03-2024,1003.11950
21-03-2024,1002.37870
20-03-2024,1002.21480
19-03-2024,1002.03590
18-03-2024,1001.83430
17-03-2024,1001.63450
14-03-2024,1001.06920
13-03-2024,1000.89820
12-03-2024,1000.68220
11-03-2024,1003.28250
10-03-2024,1003.07530
09-03-2024,1002.87750
06-03-2024,1002.28040
05-03-2024,1002.09280
04-03-2024,1001.88500
03-03-2024,1001.67740
29-02-2024,1001.08300
28-02-2024,1000.88020
27-02-2024,1000.68220
26-02-2024,1003.41080
25-02-2024,1003.21400
22-02-2024,1002.62870
21-02-2024,1002.36570
20-02-2024,1002.13550
19-02-2024,1001.91980
18-02-2024,1001.72400
15-02-2024,1001.11460
14-02-2024,1000.88600
13-02-2024,1000.68220
12-02-2024,1004.00810
11-02-2024,1003.82790
08-02-2024,1003.23620
07-02-2024,1003.05290
06-02-2024,1002.86080
05-02-2024,1002.67370
04-02-2024,1002.46470
01-02-2024,1001.86040
31-01-2024,1001.65630
30-01-2024,1001.45900
29-01-2024,1001.27760
28-01-2024,1001.07710
27-01-2024,1000.87940
24-01-2024,1003.05470
23-01-2024,1002.88850
22-01-2024,1002.73190
19-01-2024,1002.15680
18-01-2024,1001.98000
17-01-2024,1001.80340
16-01-2024,1001.63040
15-01-2024,1001.46300
14-01-2024,1001.28100
12-01-2024,1000.90280
11-01-2024,1000.68220
10-01-2024,1003.88280
09-01-2024,1003.67560
08-01-2024,1003.44850
07-01-2024,1003.23930
04-01-2024,1002.64570
03-01-2024,1002.42190
02-01-2024,1002.20550
01-01-2024,1001.97490
31-12-2023,1001.70940
30-12-2023,1001.51180
29-12-2023,1001.31430
28-12-2023,1000.94750
27-12-2023,1000.68220
26-12-2023,1003.37680
25-12-2023,1003.19450
22-12-2023,1002.59620
21-12-2023,1002.40040
20-12-2023,1002.19590
19-12-2023,1001.98650
18-12-2023,1001.74700
17-12-2023,1001.57410
15-12-2023,1001.17630
14-12-2023,1001.03360
13-12-2023,1000.86900
12-12-2023,1000.68220
11-12-2023,1002.93800
10-12-2023,1002.79310
07-12-2023,1002.21400
06-12-2023,1001.99480
05-12-2023,1001.79370
04-12-2023,1001.59980
03-12-2023,1001.42280
30-11-2023,1000.86780
29-11-2023,1000.68220
28-11-2023,1003.91660
27-11-2023,1003.72980
26-11-2023,1003.53750
23-11-2023,1002.97180
22-11-2023,1002.78290
21-11-2023,1002.59760
20-11-2023,1002.40640
19-11-2023,1002.22260
16-11-2023,1001.66130
15-11-2023,1001.47680
14-11-2023,1001.27320
12-11-2023,1000.87730
09-11-2023,1003.33350
08-11-2023,1003.16450
07-11-2023,1002.98260
06-11-2023,1002.79960
05-11-2023,1002.60180
02-11-2023,1002.03390
01-11-2023,1001.82350
31-10-2023,1001.63070
30-10-2023,1001.44530
29-10-2023,1001.25410
26-10-2023,1000.68220
25-10-2023,1003.24760
24-10-2023,1003.06780
22-10-2023,1002.68630
19-10-2023,1002.15330
18-10-2023,1001.99990
17-10-2023,1001.80440
16-10-2023,1001.61270
15-10-2023,1001.42440
12-10-2023,1000.86990
11-10-2023,1000.68220
10-10-2023,1003.36840
09-10-2023,1003.20160
08-10-2023,1003.01920
05-10-2023,1002.49940
04-10-2023,1002.30340
03-10-2023,1002.11640
02-10-2023,1001.91620
29-09-2023,1001.35700
28-09-2023,1001.07520
27-09-2023,1000.90120
26-09-2023,1000.68220
25-09-2023,1003.13920
24-09-2023,1002.95720
21-09-2023,1002.40260
20-09-2023,1002.20010
19-09-2023,1002.01250
17-09-2023,1001.64840
14-09-2023,1001.09160
13-09-2023,1000.86800
12-09-2023,1000.68220
11-09-2023,1003.63900
10-09-2023,1003.45980
07-09-2023,1002.92040
06-09-2023,1002.74750
05-09-2023,1002.56340
04-09-2023,1002.37320
03-09-2023,1002.18890
31-08-2023,1001.61890
30-08-2023,1001.42510
29-08-2023,1001.24040
28-08-2023,1001.05690
27-08-2023,1000.87100
26-08-2023,1000.68220
24-08-2023,1003.04600
23-08-2023,1002.85650
22-08-2023,1002.67140
21-08-2023,1002.48230
20-08-2023,1002.30420
17-08-2023,1001.74500
16-08-2023,1001.57860
15-08-2023,1001.39390
13-08-2023,1001.04500
12-08-2023,1000.86220
10-08-2023,1003.32520
09-08-2023,1003.19070
08-08-2023,1003.01200
07-08-2023,1002.84800
06-08-2023,1002.69210
03-08-2023,1002.15180
02-08-2023,1001.95910
01-08-2023,1001.76110
31-07-2023,1001.56330
30-07-2023,1001.37920
29-07-2023,1001.19740
27-07-2023,1000.85470
26-07-2023,1000.68220
25-07-2023,1003.24940
24-07-2023,1003.07650
23-07-2023,1002.89470
22-07-2023,1002.71320
20-07-2023,1002.35340
19-07-2023,1002.17620
18-07-2023,1001.98560
17-07-2023,1001.80480
16-07-2023,1001.61760
13-07-2023,1001.09020
12-07-2023,1000.88650
11-07-2023,1000.68220
10-07-2023,1003.21460
09-07-2023,1003.04990
06-07-2023,1002.50920
05-07-2023,1002.32260
04-07-2023,1002.13550
03-07-2023,1001.91220
02-07-2023,1001.62180
01-07-2023,1001.43740
29-06-2023,1001.05300
27-06-2023,1000.68220
26-06-2023,1003.03780
25-06-2023,1002.90600
22-06-2023,1002.36770
21-06-2023,1002.19850
20-06-2023,1001.99040
19-06-2023,1001.78090
18-06-2023,1001.61210
15-06-2023,1001.06540
14-06-2023,1000.87050
13-06-2023,1000.68220
12-06-2023,1003.78770
11-06-2023,1003.59940
08-06-2023,1003.07980
07-06-2023,1002.91940
06-06-2023,1002.74300
05-06-2023,1002.55960
04-06-2023,1002.34750
01-06-2023,1001.78290
31-05-2023,1001.56660
30-05-2023,1001.36920
29-05-2023,1001.17470
28-05-2023,1001.04820
25-05-2023,1003.47000
24-05-2023,1003.29400
23-05-2023,1003.13920
22-05-2023,1002.99850
21-05-2023,1002.71090
18-05-2023,1002.12410
17-05-2023,1001.90270
16-05-2023,1001.65750
15-05-2023,1001.41870
14-05-2023,1001.23150
11-05-2023,1000.68220
10-05-2023,1003.28060
09-05-2023,1003.09490
08-05-2023,1002.90400
07-05-2023,1002.69180
05-05-2023,1002.30960
04-05-2023,1002.11870
03-05-2023,1001.93880
02-05-2023,1001.75470
01-05-2023,1001.56050
30-04-2023,1001.37050
27-04-2023,1000.84640
26-04-2023,1000.68220
25-04-2023,1003.16270
24-04-2023,1003.01000
23-04-2023,1002.84280
20-04-2023,1002.34030
19-04-2023,1002.16180
18-04-2023,1001.99560
17-04-2023,1001.84080
16-04-2023,1001.63140
15-04-2023,1001.45120
12-04-2023,1000.91820
11-04-2023,1000.68220
10-04-2023,1004.22480
09-04-2023,1004.01190
08-04-2023,1003.82930
05-04-2023,1003.08060
04-04-2023,1002.94230
02-04-2023,1002.42790
31-03-2023,1002.04820
30-03-2023,1001.51290
28-03-2023,1000.68220
27-03-2023,1003.69910
26-03-2023,1003.67570
23-03-2023,1003.12860
22-03-2023,1002.90380
21-03-2023,1002.71060
20-03-2023,1002.39080
19-03-2023,1002.17540
16-03-2023,1001.61020
15-03-2023,1001.43280
14-03-2023,1001.31790
13-03-2023,1001.11060
12-03-2023,1000.87170
09-03-2023,1002.31810
08-03-2023,1002.11680
07-03-2023,1001.93100
05-03-2023,1001.56650
02-03-2023,1001.00150
01-03-2023,1000.84610
28-02-2023,1000.68220
27-02-2023,1003.44580
26-02-2023,1003.30720
23-02-2023,1002.76490
22-02-2023,1002.59730
21-02-2023,1002.43740
20-02-2023,1002.25620
19-02-2023,1002.12120
16-02-2023,1001.59170
15-02-2023,1001.40040
14-02-2023,1001.24360
13-02-2023,1001.07190
12-02-2023,1000.86380
09-02-2023,1003.16170
08-02-2023,1003.02320
07-02-2023,1002.85630
06-02-2023,1002.69570
05-02-2023,1002.51340
02-02-2023,1001.98480
01-02-2023,1001.78960
31-01-2023,1001.55810
30-01-2023,1001.39170
29-01-2023,1001.23530
26-01-2023,1000.68220
24-01-2023,1002.78810
23-01-2023,1002.62990
22-01-2023,1002.49670
19-01-2023,1001.97690
18-01-2023,1001.79820
17-01-2023,1001.64050
16-01-2023,1001.46990
15-01-2023,1001.31390
12-01-2023,1000.84700
11-01-2023,1000.68220
10-01-2023,1003.47370
09-01-2023,1003.31750
08-01-2023,1003.14410
05-01-2023,1002.63580
04-01-2023,1002.44830
03-01-2023,1002.26910
02-01-2023,1002.07290
01-01-2023,1001.80960
29-12-2022,1001.14780
28-12-2022,1000.90640
27-12-2022,1000.68220
26-12-2022,1003.00130
25-12-2022,1002.84890
22-12-2022,1002.30300
21-12-2022,1002.10760
20-12-2022,1001.88540
19-12-2022,1001.69910
18-12-2022,1001.50710
15-12-2022,1000.98900
14-12-2022,1000.85000
13-12-2022,1000.68220
12-12-2022,1003.50660
11-12-2022,1003.32220
08-12-2022,1002.79620
07-12-2022,1002.62010
06-12-2022,1002.47270
05-12-2022,1002.28900
04-12-2022,1002.12350
01-12-2022,1001.60770
30-11-2022,1001.43330
29-11-2022,1001.23750
28-11-2022,1001.04260
27-11-2022,1000.84520
24-11-2022,1002.91920
23-11-2022,1002.74820
22-11-2022,1002.57610
21-11-2022,1002.41900
20-11-2022,1002.25300
17-11-2022,1001.73800
16-11-2022,1001.56050
15-11-2022,1001.38110
14-11-2022,1001.21220
13-11-2022,1001.02600
12-11-2022,1000.85830
10-11-2022,1003.36490
09-11-2022,1003.19970
08-11-2022,1003.03970
06-11-2022,1002.67180
03-11-2022,1002.19080
02-11-2022,1002.00070
01-11-2022,1001.77060
31-10-2022,1001.54780
30-10-2022,1001.37110
27-10-2022,1000.85390
26-10-2022,1000.68200
24-10-2022,1002.70770
22-10-2022,1002.36010
20-10-2022,1002.10970
19-10-2022,1001.95730
18-10-2022,1001.79730
17-10-2022,1001.62110
16-10-2022,1001.46640
13-10-2022,1000.98580
12-10-2022,1000.82380
11-10-2022,1000.68200
10-10-2022,1003.23790
09-10-2022,1003.11610
06-10-2022,1002.69480
05-10-2022,1002.54450
03-10-2022,1002.21550
02-10-2022,1001.74690
29-09-2022,1001.04290
28-09-2022,1000.75840
27-09-2022,1000.68200
26-09-2022,1002.27510
25-09-2022,1002.20670
22-09-2022,1001.75250
21-09-2022,1001.60740
20-09-2022,1001.48340
19-09-2022,1001.40670
18-09-2022,1001.31670
15-09-2022,1000.88970
14-09-2022,1000.77440
13-09-2022,1000.68200
12-09-2022,1003.18360
11-09-2022,1003.07160
08-09-2022,1002.63590
07-09-2022,1002.50300
06-09-2022,1002.34740
05-09-2022,1002.19600
04-09-2022,1002.03120
01-09-2022,1001.57330
31-08-2022,1001.41540
29-08-2022,1001.13280
28-08-2022,1000.97830
27-08-2022,1000.82990
25-08-2022,1002.74480
24-08-2022,1002.60840
23-08-2022,1002.46790
22-08-2022,1002.33420
21-08-2022,1002.18050
20-08-2022,1002.03300
18-08-2022,1001.71730
17-08-2022,1001.55930
16-08-2022,1001.39280
15-08-2022,1001.24590
14-08-2022,1001.09910
11-08-2022,1000.68200
10-08-2022,1002.79970
09-08-2022,1002.65400
08-08-2022,1002.50820
07-08-2022,1002.36560
06-08-2022,1002.22030
04-08-2022,1001.96490
03-08-2022,1001.82490
02-08-2022,1001.68360
01-08-2022,1001.49150
31-07-2022,1001.27530
30-07-2022,1001.12650
28-07-2022,1000.84610
27-07-2022,1000.71760
26-07-2022,1000.68200
25-07-2022,1002.21220
24-07-2022,1002.08870
21-07-2022,1001.69630
20-07-2022,1001.63390
19-07-2022,1001.58140
18-07-2022,1001.47340
17-07-2022,1001.34070
14-07-2022,1000.96290
13-07-2022,1000.81220
12-07-2022,1000.68200
11-07-2022,1002.54760
10-07-2022,1002.44180
07-07-2022,1002.06050
06-07-2022,1001.91950
05-07-2022,1001.75210
04-07-2022,1001.61770
03-07-2022,1001.46790
30-06-2022,1000.99180
29-06-2022,1000.81740
28-06-2022,1000.68200
27-06-2022,1002.65690
26-06-2022,1002.55580
23-06-2022,1002.15310
22-06-2022,1001.99130
21-06-2022,1001.84920
20-06-2022,1001.69610
19-06-2022,1001.55690
16-06-2022,1001.24880
15-06-2022,1001.13150
14-06-2022,1001.03170
13-06-2022,1000.89860
12-06-2022,1000.80660
10-06-2022,1002.55110
09-06-2022,1002.42280
08-06-2022,1002.29090
07-06-2022,1002.05020
06-06-2022,1001.99340
05-06-2022,1001.89080
02-06-2022,1001.52470
01-06-2022,1001.40220
31-05-2022,1001.28660
30-05-2022,1001.16090
29-05-2022,1001.03530
26-05-2022,1000.68200
25-05-2022,1002.10620
24-05-2022,1001.98330
23-05-2022,1001.85820
22-05-2022,1001.74330
19-05-2022,1001.38350
18-05-2022,1001.26510
17-05-2022,1001.15420
16-05-2022,1001.03500
15-05-2022,1000.91720
14-05-2022,1000.79950
12-05-2022,1001.89880
11-05-2022,1001.77570
10-05-2022,1001.65290
09-05-2022,1001.54310
08-05-2022,1001.43990
05-05-2022,1001.05850
04-05-2022,1001.12040
03-05-2022,1001.35440
01-05-2022,1001.11940
28-04-2022,1000.86830
27-04-2022,1000.77480
26-04-2022,1000.68200
25-04-2022,1002.00680
24-04-2022,1001.90240
21-04-2022,1001.64690
20-04-2022,1001.53660
19-04-2022,1001.40860
18-04-2022,1001.27190
17-04-2022,1001.16520
15-04-2022,1000.95570
14-04-2022,1000.85090
12-04-2022,1000.68200
11-04-2022,1002.37490
10-04-2022,1002.25160
07-04-2022,1002.11140
06-04-2022,1002.01710
05-04-2022,1001.90050
04-04-2022,1001.79170
03-04-2022,1001.58310
31-03-2022,1001.27060
30-03-2022,1001.04120
29-03-2022,1000.97280
28-03-2022,1000.88220
27-03-2022,1000.78260
26-03-2022,1000.68200
24-03-2022,1002.00810
23-03-2022,1001.90520
22-03-2022,1001.81510
21-03-2022,1001.72480
20-03-2022,1001.62360
17-03-2022,1001.32090
16-03-2022,1001.21430
15-03-2022,1001.11380
14-03-2022,1000.97980
13-03-2022,1000.87780
10-03-2022,1001.77410
09-03-2022,1001.68540
08-03-2022,1001.58920
07-03-2022,1001.50810
06-03-2022,1001.42020
03-03-2022,1001.12870
02-03-2022,1001.06230
01-03-2022,1000.96860
27-02-2022,1000.77700
26-02-2022,1000.68200
24-02-2022,1001.90570
23-02-2022,1001.81600
22-02-2022,1001.70790
21-02-2022,1001.63580
20-02-2022,1001.55200
17-02-2022,1001.27920
16-02-2022,1001.18130
15-02-2022,1001.07760
14-02-2022,1000.97170
13-02-2022,1000.86880
10-02-2022,1002.13010
09-02-2022,1002.01380
08-02-2022,1001.92030
07-02-2022,1001.82860
06-02-2022,1001.73500
03-02-2022,1001.45720
02-02-2022,1001.35360
01-02-2022,1001.27230
31-01-2022,1001.17860
30-01-2022,1001.08040
27-01-2022,1000.78350
26-01-2022,1000.68200
24-01-2022,1001.86780
23-01-2022,1001.76940
20-01-2022,1001.46540
19-01-2022,1001.37180
18-01-2022,1001.31450
17-01-2022,1001.22990
16-01-2022,1001.14500
13-01-2022,1000.87720
12-01-2022,1000.78170
11-01-2022,1000.68200
10-01-2022,1001.93890
09-01-2022,1001.85700
06-01-2022,1001.58080
05-01-2022,1001.49470
04-01-2022,1001.38630
03-01-2022,1001.28450
02-01-2022,1001.18290
01-01-2022,1001.09010
30-12-2021,1000.88930
29-12-2021,1000.79570
28-12-2021,1000.68200
27-12-2021,1002.16430
26-12-2021,1002.05500
24-12-2021,1001.86500
23-12-2021,1001.73110
22-12-2021,1001.62620
21-12-2021,1001.52320
20-12-2021,1001.47760
19-12-2021,1001.36500
18-12-2021,1001.26770
16-12-2021,1001.06730
15-12-2021,1001.01570
14-12-2021,1000.92720
13-12-2021,1000.85750
12-12-2021,1000.77430
09-12-2021,1001.85600
08-12-2021,1001.77530
07-12-2021,1001.65390
06-12-2021,1001.57860
05-12-2021,1001.49400
02-12-2021,1001.21640
01-12-2021,1001.12840
30-11-2021,1001.03670
29-11-2021,1000.94800
28-11-2021,1000.86060
27-11-2021,1000.77080
25-11-2021,1001.96520
24-11-2021,1001.86750
23-11-2021,1001.76140
22-11-2021,1001.67200
21-11-2021,1001.59320
19-11-2021,1001.40760
17-11-2021,1001.22940
16-11-2021,1001.12870
15-11-2021,1001.05160
14-11-2021,1000.95850
11-11-2021,1000.68200
10-11-2021,1002.15010
09-11-2021,1002.06050
08-11-2021,1001.94280
07-11-2021,1001.81010
04-11-2021,1001.50190
02-11-2021,1001.28650
01-11-2021,1001.19630
31-10-2021,1001.11230
30-10-2021,1001.02200
28-10-2021,1000.85580
27-10-2021,1000.77200
26-10-2021,1000.68200
25-10-2021,1001.74100
24-10-2021,1001.68650
23-10-2021,1001.59660
21-10-2021,1001.42000
20-10-2021,1001.33340
19-10-2021,1001.25330
18-10-2021,1001.16640
17-10-2021,1001.09150
14-10-2021,1000.84130
13-10-2021,1000.76500
12-10-2021,1000.68190
11-10-2021,1001.84460
10-10-2021,1001.74190
09-10-2021,1001.65730
07-10-2021,1001.48070
06-10-2021,1001.39450
05-10-2021,1001.31310
04-10-2021,1001.22620
03-10-2021,1001.13840
02-10-2021,1001.05090
30-09-2021,1000.86330
29-09-2021,1000.76460
28-09-2021,1000.68190
27-09-2021,1001.77870
26-09-2021,1001.69050
23-09-2021,1001.43910
22-09-2021,1001.35380
21-09-2021,1001.26790
20-09-2021,1001.18300
19-09-2021,1001.10450
16-09-2021,1000.84840
15-09-2021,1000.76450
14-09-2021,1000.68180
13-09-2021,1002.18530
12-09-2021,1002.10180
10-09-2021,1001.93300
08-09-2021,1001.77510
07-09-2021,1001.69290
06-09-2021,1001.61120
05-09-2021,1001.52900
02-09-2021,1001.28860
01-09-2021,1001.20100
31-08-2021,1001.11600
30-08-2021,1001.02730
29-08-2021,1000.94190
28-08-2021,1000.85800
26-08-2021,1000.68180
25-08-2021,1001.99060
24-08-2021,1001.90110
23-08-2021,1001.81150
22-08-2021,1001.72740
20-08-2021,1001.55530
19-08-2021,1001.46300
17-08-2021,1001.27190
16-08-2021,1001.16870
15-08-2021,1001.08100
12-08-2021,1000.80150
11-08-2021,1000.68170
10-08-2021,1001.93380
09-08-2021,1001.82260
08-08-2021,1001.72390
07-08-2021,1001.63300
06-08-2021,1001.54210
05-08-2021,1001.46030
04-08-2021,1001.37430
03-08-2021,1001.31180
02-08-2021,1001.21850
01-08-2021,1001.13620
29-07-2021,1000.87030
28-07-2021,1000.77630
27-07-2021,1000.68170
26-07-2021,1001.88690
25-07-2021,1001.79650
22-07-2021,1001.50950
21-07-2021,1001.41010
19-07-2021,1001.22940
18-07-2021,1001.13250
15-07-2021,1000.86560
14-07-2021,1000.78310
13-07-2021,1000.68160
12-07-2021,1002.14060
11-07-2021,1002.04640
08-07-2021,1001.79130
07-07-2021,1001.69580
06-07-2021,1001.58880
05-07-2021,1001.51600
04-07-2021,1001.42950
01-07-2021,1001.18760
30-06-2021,1001.07370
29-06-2021,1000.97790
28-06-2021,1000.87970
27-06-2021,1000.77210
26-06-2021,1000.68160
24-06-2021,1001.83860
23-06-2021,1001.73380
22-06-2021,1001.64650
21-06-2021,1001.54270
20-06-2021,1001.41710
17-06-2021,1001.13920
16-06-2021,1001.09450
15-06-2021,1001.03400
14-06-2021,1000.94590
13-06-2021,1000.85880
10-06-2021,1002.02830
09-06-2021,1001.93770
