Date,NAV
13-10-2024,1032.21600
11-10-2024,1031.83770
10-10-2024,1031.64140
09-10-2024,1031.44920
08-10-2024,1031.22710
07-10-2024,1032.54590
06-10-2024,1032.35640
04-10-2024,1031.97700
03-10-2024,1031.74550
02-10-2024,1031.47650
01-10-2024,1031.27550
30-09-2024,1032.56490
29-09-2024,1032.22550
27-09-2024,1031.83760
26-09-2024,1031.63690
25-09-2024,1031.42610
24-09-2024,1031.24650
23-09-2024,1032.43960
22-09-2024,1032.23630
20-09-2024,1031.84690
19-09-2024,1031.64140
18-09-2024,1031.41810
17-09-2024,1031.22280
16-09-2024,1032.38260
15-09-2024,1032.18190
13-09-2024,1031.78950
12-09-2024,1031.58920
11-09-2024,1031.40160
10-09-2024,1031.21310
09-09-2024,1032.36850
08-09-2024,1032.18010
06-09-2024,1031.79440
05-09-2024,1031.60370
04-09-2024,1031.41580
03-09-2024,1031.22240
02-09-2024,1032.38790
01-09-2024,1032.17040
30-08-2024,1031.78110
29-08-2024,1031.59500
28-08-2024,1031.41010
27-08-2024,1031.22220
26-08-2024,1032.38700
25-08-2024,1032.20090
23-08-2024,1031.81730
22-08-2024,1031.62310
21-08-2024,1031.42580
20-08-2024,1031.23360
19-08-2024,1032.38660
18-08-2024,1032.19590
16-08-2024,1031.81300
15-08-2024,1031.60640
14-08-2024,1031.41420
13-08-2024,1031.21310
12-08-2024,1032.37530
11-08-2024,1032.19240
09-08-2024,1031.80910
08-08-2024,1031.60560
07-08-2024,1031.41030
06-08-2024,1031.20870
05-08-2024,1032.40420
04-08-2024,1032.20030
02-08-2024,1031.81770
01-08-2024,1031.62600
31-07-2024,1031.43320
30-07-2024,1031.23950
29-07-2024,1032.37700
28-07-2024,1032.18820
26-07-2024,1031.80760
25-07-2024,1031.63060
24-07-2024,1031.41630
23-07-2024,1031.21060
22-07-2024,1032.39270
21-07-2024,1032.19640
19-07-2024,1031.81720
18-07-2024,1031.59210
17-07-2024,1031.40300
16-07-2024,1031.21350
15-07-2024,1032.44790
14-07-2024,1032.23570
12-07-2024,1031.85410
11-07-2024,1031.64670
10-07-2024,1031.43240
09-07-2024,1031.22590
08-07-2024,1032.44790
07-07-2024,1032.28120
05-07-2024,1031.89830
04-07-2024,1031.74100
03-07-2024,1031.55950
02-07-2024,1031.33690
01-07-2024,1032.52300
30-06-2024,1032.19570
28-06-2024,1031.80310
27-06-2024,1031.53370
26-06-2024,1031.34810
25-06-2024,1031.17820
24-06-2024,1032.19370
23-06-2024,1032.01100
21-06-2024,1031.61730
20-06-2024,1031.42640
19-06-2024,1031.22880
18-06-2024,1032.58750
17-06-2024,1032.40110
14-06-2024,1031.81760
13-06-2024,1031.62060
12-06-2024,1031.43120
11-06-2024,1031.23330
10-06-2024,1032.41410
09-06-2024,1032.21680
07-06-2024,1031.83010
06-06-2024,1031.63460
05-06-2024,1031.41830
04-06-2024,1031.21690
03-06-2024,1032.41130
02-06-2024,1032.20180
31-05-2024,1031.81300
30-05-2024,1031.61790
29-05-2024,1031.42370
28-05-2024,1031.22310
27-05-2024,1032.22740
26-05-2024,1032.03370
24-05-2024,1031.64500
23-05-2024,1031.43930
22-05-2024,1031.24530
21-05-2024,1032.77380
20-05-2024,1032.48640
17-05-2024,1031.89690
16-05-2024,1031.69900
15-05-2024,1031.48380
14-05-2024,1031.25890
13-05-2024,1032.24580
12-05-2024,1032.03720
10-05-2024,1031.63830
09-05-2024,1031.48200
08-05-2024,1031.31460
07-05-2024,1031.18160
06-05-2024,1032.42880
05-05-2024,1032.22860
03-05-2024,1031.84050
02-05-2024,1031.63090
01-05-2024,1031.39150
30-04-2024,1031.19560
29-04-2024,1032.20370
28-04-2024,1032.03520
26-04-2024,1031.64750
25-04-2024,1031.50300
24-04-2024,1031.39940
23-04-2024,1031.23430
22-04-2024,1032.33560
21-04-2024,1032.15000
19-04-2024,1031.76980
18-04-2024,1031.61820
17-04-2024,1031.43370
16-04-2024,1031.24510
15-04-2024,1032.54830
14-04-2024,1032.31270
12-04-2024,1031.93420
11-04-2024,1031.74270
10-04-2024,1031.54760
09-04-2024,1031.22370
08-04-2024,1032.42790
07-04-2024,1032.11560
05-04-2024,1031.72750
04-04-2024,1031.47620
03-04-2024,1031.24420
02-04-2024,1033.43930
01-04-2024,1032.79040
31-03-2024,1032.58460
28-03-2024,1031.96740
27-03-2024,1031.20790
26-03-2024,1032.45310
25-03-2024,1032.34160
22-03-2024,1031.71940
21-03-2024,1031.59110
20-03-2024,1031.42880
19-03-2024,1031.23610
18-03-2024,1032.45100
17-03-2024,1032.24470
15-03-2024,1031.83670
14-03-2024,1031.65850
13-03-2024,1031.48040
12-03-2024,1031.24770
11-03-2024,1032.48660
10-03-2024,1032.27560
07-03-2024,1031.67070
06-03-2024,1031.45260
05-03-2024,1031.25010
04-03-2024,1032.50390
03-03-2024,1032.29320
01-03-2024,1031.89270
29-02-2024,1031.67960
28-02-2024,1031.46390
27-02-2024,1031.25310
26-02-2024,1032.33490
25-02-2024,1032.13750
23-02-2024,1031.73680
22-02-2024,1031.54170
21-02-2024,1031.26990
20-02-2024,1032.74520
19-02-2024,1032.53490
16-02-2024,1031.92890
15-02-2024,1031.69360
14-02-2024,1031.44740
13-02-2024,1031.24300
12-02-2024,1032.40980
11-02-2024,1032.23050
09-02-2024,1031.82310
08-02-2024,1031.62930
07-02-2024,1031.43400
06-02-2024,1031.21950
05-02-2024,1032.47080
04-02-2024,1032.26460
02-02-2024,1031.86270
01-02-2024,1031.62970
31-01-2024,1031.42490
